Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-10conv_relu_wave,PASS,0.0005115942028985508,1412,0.0010333333333333334,2852,2760,0.248991,11084.738002578408,15.04260516166687,Resnet-like network with 10 Conv2D and Relu layer pairs
0-116conv_tanh_wave,PASS,0.0005401755979412655,17842,0.0010972449288525583,36242,33030,3.226066,10238.476212203966,27.09079909324646,Resnet-like network with 116 Conv2D and Relu layer pairs
0-11conv_tanh_wave,PASS,0.0005142763373810305,1567,0.0010393829996718084,3167,3047,0.284229,10720.229111033708,15.044198036193848,Two Conv2D layers back to back
0-1avgpool_wave_h17c768m768k3d1_same,PASS,0.019030390536758528,3420275,0.02346385907515287,4217089,179727,0.205809,873270.848213635,23.067941904067993,A unit test
0-1avgpool_wave_h1c192m192k1d1_same,PASS,0.0007435567010309279,577,0.0007435567010309279,577,776,0.026539999999999998,29238.884702336098,14.028872013092041,A unit test
0-1avgpool_wave_h1c192m192k1d1_valid,PASS,0.0007435567010309279,577,0.0007435567010309279,577,776,0.019479,39837.774013039685,14.029429197311401,A unit test
0-1avgpool_wave_h35c192m192k3d1_same,PASS,0.019918533443565995,4023484,0.02212310578869983,4468801,201997,0.32731000000000005,617142.7698512113,24.06848406791687,A unit test
0-1avgpool_wave_h35c256m256k3d1_same,PASS,0.02024600619685779,5364645,0.02248682318575855,5958401,264973,0.457859,578721.8335775861,27.085781574249268,A unit test
0-1avgpool_wave_h35c288m288k3d1_same,PASS,0.019769477201257858,6035226,0.02195755044549266,6703201,305280,0.624624,488742.0272035657,30.115240335464478,A unit test
0-1avgpool_wave_h71c192m192k3d1,PASS,0.01978636480646299,17448032,0.02085408376529931,18389569,881821,1.4429880000000002,611107.6460788308,89.21127557754517,A unit test
0-1avgpool_wave_h71c1m1k3d1_same,PASS,0.001904438576637747,90876,0.0020072090196571525,95780,47718,0.114165,417973.98502167914,15.038968086242676,A unit test
0-1avgpool_wave_h71c1m1k3d1_valid,PASS,0.001975830157866086,90740,0.001975830157866086,90740,45925,0.124294,369486.8617954205,14.024264335632324,A unit test
0-1avgpool_wave_h8c1280m1280k3d1_same,PASS,0.014837883193727124,1025639,0.022517555661646628,1556481,69123,0.069121,1000028.9347665687,20.051210641860962,A unit test
0-1avgpool_wave_h8c2048m2048k3d1_same,PASS,0.01483812107238121,1641022,0.022517916723179168,2490369,110595,0.102923,1074541.1618394332,22.087291479110718,A unit test
0-1concat_h16c63m127ni5,WAIVE_INCEPTIONV3,0,24968587,0,24968587,-1,-1.000001,0,28.111512660980225,A unit test
0-1concat_h17c1m1ni2,WAIVE_INCEPTIONV3,0,2899,0,2899,-1,-1.000001,0,13.058303833007812,A unit test
0-1concat_h1c1m10ni5,WAIVE_INCEPTIONV3,0,310,0,310,-1,-1.000001,0,14.073441743850708,A unit test
0-1concat_h1c1m1ni2,WAIVE_INCEPTIONV3,0,19,0,19,-1,-1.000001,0,14.066985607147217,A unit test
0-1concat_h35c1m1ni2,WAIVE_INCEPTIONV3,0,12259,0,12259,-1,-1.000001,0,14.066179275512695,A unit test
0-1concat_h35c63m127ni5,WAIVE_INCEPTIONV3,0,155870822,0,155870822,-1,-1.000001,0,226.3870062828064,A unit test
0-1concat_h35c64m64ni4,WAIVE_INCEPTIONV3,0,60942673,0,60942673,-1,-1.000001,0,102.2000994682312,A unit test
0-1conv-h8r3c4m4-relu_wave,PASS,0.01090630472854641,12455,0.016717162872154117,19091,1142,0.15594,7323.329485699628,19.075329780578613,Two Conv2D layers back to back
0-1conv0_b16_wave,PASS,4.1906327033689397e-05,51,4.1906327033689397e-05,51,1217,0.31030300000000005,3921.973039255179,23.05875587463379,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h16_wave,PASS,0.000782741116751269,771,0.000782741116751269,771,985,0.075298,13081.356742542963,24.061920881271362,"Existance test for 1 conv2D layer with 1x1 filter, 16x16 image, 1 input channel"
0-1conv0_c1h2_wave,PASS,4.411764705882353e-05,15,4.411764705882353e-05,15,340,0.111872,3039.187643020595,23.05497455596924,"Existance test for 1 conv2D layer with 1x1 filter, 2x2 image, 1 input channel"
0-1conv0_ckpt_wave,PASS,1.7964071856287423e-05,6,1.7964071856287423e-05,6,334,0.084343,3960.0203929193885,11.029154777526855,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r2s2_wave,PASS,0.001011764705882353,774,0.001011764705882353,774,765,0.220152,3474.8719066826557,26.060301065444946,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r3s2_wave,PASS,0.0012095864661654135,1287,0.0013336466165413533,1419,1064,0.28738600000000003,3702.3376225703405,24.05371379852295,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h55c256m1_wave,PASS,0.007434256752865288,2323458,0.007434256752865288,2323458,312534,1.560446,200285.04671100443,47.073126792907715,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_padvalid_wave,PASS,0.001927629164887122,1281804,0.001927629164887122,1281804,664964,186.974534,3556.441541926774,400.56520414352417,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_qemu_wave,PASS,0,6,0,6,0,-1e-06,0,997.312096118927,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_wave,PASS,1.7964071856287423e-05,6,1.7964071856287423e-05,6,334,0.089463,3733.386986799012,49.0706889629364,Existence test for wave scheduler
0-1conv0_wave_h35c288m64,PASS,0.25158663866939274,45529634,0.25158663866939274,45529634,180970,7.582999,23865.227992249504,78.10907816886902,Existence test for wave scheduler
0-1conv0m16_wave,PASS,0.00014488636363636364,51,0.00014488636363636364,51,352,0.12375799999999999,2844.2605730538635,50.06674027442932,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m4_wave,PASS,4.477611940298507e-05,15,4.477611940298507e-05,15,335,0.32949100000000003,1016.7197283082086,49.06566786766052,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m8_wave,PASS,7.917888563049854e-05,27,7.917888563049854e-05,27,341,0.29310200000000003,1163.4175133571248,49.073732137680054,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv1avgpool_wave,PASS,0.00021282051282051282,83,0.00021282051282051282,83,390,0.139463,2796.4406329994335,47.07113599777222,Two Conv2D layers back to back
0-1conv1avgpool_wave_h16k3d1,WAIVE_INCEPTIONV3,0.0014165061014771998,4411,0.0017273603082851637,5379,3114,0.238821,13039.054354516562,48.07209014892578,Two Conv2D layers back to back
0-1conv1avgpool_wave_h17k3d1,WAIVE_INCEPTIONV3,0,5034,0,6072,0,-1e-06,0,41.05410289764404,Two Conv2D layers back to back
0-1conv1avgpool_wave_h18k3d1,WAIVE_INCEPTIONV3,0,5698,0,6807,0,-1e-06,0,38.06086301803589,Two Conv2D layers back to back
0-1conv1avgpool_wave_h32k3d1,WAIVE_INCEPTIONV3,0,19402,0,21507,0,-1e-06,0,39.05851340293884,Two Conv2D layers back to back
0-1conv1avgpool_wave_h35c128m128k3d1,WAIVE_INCEPTIONV3,0,42839508,0,43136386,0,-1e-06,0,51.074949979782104,Two Conv2D layers back to back
0-1conv1avgpool_wave_h35c16k3d1,WAIVE_INCEPTIONV3,0,65497,0,67602,0,-1e-06,0,35.0517954826355,Two Conv2D layers back to back
0-1conv1avgpool_wave_h35c192m192k3d1,WAIVE_INCEPTIONV3,0,94377149,0,94822466,0,-1e-06,0,76.10283756256104,Two Conv2D layers back to back
0-1conv1avgpool_wave_h35c196k3d1,WAIVE_INCEPTIONV3,0,618637,0,620742,0,-1e-06,0,41.05097460746765,Two Conv2D layers back to back
0-1conv1avgpool_wave_h35k3d1,WAIVE_INCEPTIONV3,0,19402,0,21507,0,-1e-06,0,36.045520305633545,Two Conv2D layers back to back
0-1conv1avgpool_wave_k3d1,WAIVE_INCEPTIONV3,0.0003713692946058091,179,0.0007033195020746888,339,482,0.233177,2067.099242206564,47.066970348358154,Two Conv2D layers back to back
0-1conv1ba1_fp32_wave,PASS,0.17967198165224832,226796349,0.18774814145831353,236990724,1262280,255.228677,4945.682494761355,506.6994535923004,Two Conv2D layers back to back
0-1conv1ba1_h1c1m1_wave,PASS,2.967359050445104e-05,10,2.967359050445104e-05,10,337,0.149745,2250.4925039233367,41.054919481277466,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_fp32_wave,PASS,0.0031879468845760982,12484,0.0031879468845760982,12484,3916,0.233299,16785.32698382762,46.06107020378113,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_wave,PASS,0.005545979564637938,12484,0.005545979564637938,12484,2251,0.39607600000000004,5683.252709076035,45.06144714355469,Two Conv2D layers back to back
0-1conv1ba1_h4c1m1_fp32_wave,PASS,0.00018617021276595746,70,0.00018617021276595746,70,376,0.196716,1911.384940726733,49.065675258636475,Two Conv2D layers back to back
