Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-116conv_tanh_sem_qemu_wave,PASS,0.0003869946208571924,17842,0.0007860923130314073,36242,46104,-1.000001,0,205.2231159210205,Resnet-like network with 116 Conv2D and Relu layer pairs
0-116conv_tanh_wave,PASS,0.0003953818197934672,17842,0.0008031290165314897,36242,45126,-1.000001,0,209.30782890319824,Resnet-like network with 116 Conv2D and Relu layer pairs
0-11conv_tanh_wave,PASS,0.00020053749680061427,1567,0.0004052981827489122,3167,7814,-1.000001,0,189.20078468322754,Two Conv2D layers back to back
0-1avgpool_h16c128m64k1d1_valid_wave,PASS,0.011838270712909441,98305,0.011838270712909441,98305,8304,-1.000001,0,179.13619661331177,A unit test
0-1avgpool_h16c128m64k3d1_valid_wave,PASS,0.03393966785789363,484353,0.03393966785789363,484353,14271,-1.000001,0,236.34703087806702,A unit test
0-1avgpool_wave_h149c1m1k1d2_valid,PASS,0.00178715674751576,33452,0.00178715674751576,33452,18718,-1.000001,0,246.3692545890808,A unit test
0-1avgpool_wave_h17c768m768k3d1_same,PASS,0.03677201036414265,3420275,0.04533870534226399,4217089,93013,-1.000001,0,266.2445778846741,A unit test
0-1avgpool_wave_h1c192m192k1d1_valid,PASS,0.00016570936243538197,577,0.00016570936243538197,577,3482,-1.000001,0,267.16951870918274,A unit test
0-1avgpool_wave_h35c192m192k3d1_same,PASS,0.04047282018267413,4023484,0.04495232969862793,4468801,99412,-1.000001,0,353.53338599205017,A unit test
0-1avgpool_wave_h35c256m256k3d1_same,PASS,0.04088158416143388,5364645,0.04540633573126867,5958401,131224,-1.000001,0,347.50806164741516,A unit test
0-1avgpool_wave_h35c288m288k3d1_same,PASS,0.03813897613164563,6035226,0.042360173909746404,6703201,158243,-1.000001,0,358.56347274780273,A unit test
0-1avgpool_wave_h71c1m1k3d1_valid,PASS,0.001010704062197173,90740,0.001010704062197173,90740,89779,-1.000001,0,331.43841433525085,A unit test
0-1avgpool_wave_h8c1280m1280k3d1_same,PASS,0.025247741427270265,1025639,0.03831526475149546,1556481,40623,-1.000001,0,294.2205607891083,A unit test
0-1avgpool_wave_h8c2048m2048k3d1_same,PASS,0.025954860342264255,1641022,0.039388368709075375,2490369,63226,-1.000001,0,310.33712124824524,A unit test
0-1avgpool_wave_h8c2048m2048k3d1_same_qemu_sem,PASS,0.02595527085804666,1641022,0.03938899169632266,2490369,63225,-1.000001,0,330.447229385376,A unit test
0-1clipbyvalue_wave,PASS,1.8688524590163933e-05,57,1.8688524590163933e-05,57,3050,-1.000001,0,311.37353253364563,A unit test
0-1concat_h16c63m127ni5,PASS,0.21449975386672337,35294862,0.21449975386672337,35294862,164545,-1.000001,0,357.5796456336975,A unit test
0-1concat_h16c63m127ni5_sem_qemu,PASS,0.16767247519392306,19821737,0.16767247519392306,19821737,118217,-1.000001,0,316.39874958992004,A unit test
0-1concat_h17c1m1ni2,PASS,0.00021856151990349822,2899,0.00021856151990349822,2899,13264,-1.000001,0,295.30484318733215,A unit test
0-1concat_h1c1m10ni5,PASS,1.3160456332982907e-05,338,1.3160456332982907e-05,338,25683,-1.000001,0,300.3295192718506,A unit test
