Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-116conv_tanh_sem_qemu_wave,PASS,6.286549243989778e-06,17842,1.276970730303091e-05,36242,2838123,-1.000001,0,99.55118680000305,Resnet-like network with 116 Conv2D and Relu layer pairs
0-1conv0_qemu_sem_wave,PASS,6.613756613756613e-07,6,6.613756613756613e-07,6,9072,-1.000001,0,67.34222626686096,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
4-ptb_word_small_sigmoid_fp16_b32_wave,PASS,1.9399824074791324e-05,2170065,1.9399824074791324e-05,2170065,111860035,-1.000001,0,511.6682376861572,Full size networks using wave scheduler
5-rn50_nne_to_act13_wave-no_repl,PASS,0.06842590405026514,2046893657,0.07130496442520576,2133017918,29914017,-1.000001,0,174.0278000831604,Full size networks using wave scheduler
5-rn50_nne_to_act13_wave-repl,PASS,0.2387859172451236,2046893657,0.24883297591356693,2133017918,8572087,-1.000001,0,114.6284430027008,Full size networks using wave scheduler
5-rn50_nne_to_act4_wave-no_repl,PASS,0.048899572795867964,664933897,0.05078006425822011,690504724,13597949,-1.000001,0,172.98429942131042,Full size networks using wave scheduler
5-rn50_nne_to_act4_wave-repl,FAIL,0.2177162331936646,664933897,0.22608877091388682,690504724,3054131,-1.000001,0,86.47105836868286,Full size networks using wave scheduler
6-inceptionv3_wave_dog_sg00_tpb_upto_concat8,PASS_WAIVE_INCEPTIONV3,0.03739126363428834,8533002841,0.041586898810203644,9490482300,228208464,-1.000001,0,938.1128087043762,Full size networks using wave scheduler
6-inceptionv3_wave_dog_sg00_tpb_upto_concat9,PASS_WAIVE_INCEPTIONV3,0.03510169507056518,9040366518,0.03912152172709553,10075664279,257547862,-1.000001,0,999.4440624713898,Full size networks using wave scheduler
6-parwavenet_10_fp16_tanh_to_add12_wave,PASS,0.04132068132828898,776791703,0.0413233333698599,776841559,18799102,-1.000001,0,171.90354800224304,Full size networks using wave scheduler
6-parwavenet_10_fp16_tanh_to_add15_wave,PASS,0.08011273589375288,895344663,0.08011719685803377,895394519,11176059,-1.000001,0,165.8771777153015,Full size networks using wave scheduler
6-parwavenet_10_fp16_tanh_to_add18_wave,PASS,0.060657163455322405,1111865823,0.06065988331906736,1111915679,18330330,-1.000001,0,207.08538389205933,Full size networks using wave scheduler
6-parwavenet_10_fp16_tanh_to_add22_wave,FAIL,0.0367810610180495,1198947207,0.0367825904903794,1198997063,32596863,-1.000001,0,203.0744993686676,Full size networks using wave scheduler
6-rn50_nne_to_act22_wave-no_repl,PASS,0.09127532163584841,3273342602,0.09616976149547146,3448868453,35862296,-1.000001,0,231.3286144733429,Full size networks using wave scheduler
6-rn50_nne_to_act22_wave-repl,FAIL,0.07801726658636632,3273342602,0.08220077218761282,3448868453,41956643,-1.000001,0,252.36100482940674,Full size networks using wave scheduler
6-rn50_nne_to_act37_wave-repl,FAIL,0.03723568665505995,5350580430,0.04034279811682746,5797056681,143694958,-1.000001,0,634.3446981906891,Full size networks using wave scheduler
6-rn50_nne_to_act46_wave-no_repl,PASS,0.024032498108305884,6591457471,0.026524002518923943,7274809043,274272672,-1.000001,0,1080.7674317359924,Full size networks using wave scheduler
6-rn50_nne_to_act46_wave-repl,FAIL,0.025924186480092603,6591457471,0.028611806579582497,7274809043,254258990,-1.000001,0,1027.4146695137024,Full size networks using wave scheduler
7-amoebanet_fp16_cell0,PASS,0.029537722505821467,1503697900,0.030463171680880655,1550810401,50907713,-1.000001,0,294.5477879047394,Full size networks
7-amoebanet_fp16_cell1,PASS,0.03907967334987678,2116161420,0.03994971149175716,2163273921,54149926,-1.000001,0,299.58086466789246,Full size networks
7-amoebanet_fp16_cell11,PASS,0.007524776733078927,2768423489,0.007903445596310869,2907738689,367907725,-1.000001,0,1414.3539407253265,Full size networks
7-amoebanet_fp16_cell2,PASS,0.033882030485025944,2591343500,0.03449803033032157,2638456001,76481352,-1.000001,0,425.2313916683197,Full size networks
7-amoebanet_fp16_cell3,PASS,0.03504229291560127,2591343500,0.03567938717193145,2638456001,73949028,-1.000001,0,407.1371126174927,Full size networks
7-amoebanet_fp16_cell4,PASS,0.025399036038529978,1979517687,0.02644223032209783,2060820833,77936725,-1.000001,0,403.1165626049042,Full size networks
7-amoebanet_fp16_cell5,PASS,0.042913230504891105,2352399575,0.04439638867332038,2433702721,54817583,-1.000001,0,300.58095026016235,Full size networks
7-amoebanet_fp16_cell6,PASS,0.028384863147923774,2542299351,0.02929261567981893,2623602497,89565320,-1.000001,0,447.35331439971924,Full size networks
7-amoebanet_fp16_cell7,PASS,0.030609580272509974,2542299351,0.03158847961924336,2623602497,83055675,-1.000001,0,411.16073775291443,Full size networks
7-amoebanet_fp16_rcell0,PASS,0.05294202804529573,3801240949,0.053589818897512666,3847752373,71800063,-1.000001,0,375.9852695465088,Full size networks
7-amoebanet_fp16_rcell1,FAIL,0.026484048013420754,3815319871,0.027121505670783166,3907152693,144061054,-1.000001,0,632.3324880599976,Full size networks
7-inceptionv3_wave_dog_sg00_tpb_upto_concat10,PASS_WAIVE_INCEPTIONV3,0.03425630317510721,9575229440,0.03837938316963291,10727701636,279517302,-1.000001,0,1129.1508033275604,Full size networks using wave scheduler
7-inceptionv3_wave_dog_sg00_tpb_upto_concat11,PASS_WAIVE_INCEPTIONV3,0.024081678697125408,10243811360,0.027067178069478635,11513776497,425377794,-1.000001,0,1644.8609442710876,Full size networks using wave scheduler
7-parwavenet_10_fp16_tanh_to_add24_wave,FAIL,0.059361493339908394,1198956433,0.05936396175871869,1199006289,20197545,-1.000001,0,172.91863131523132,Full size networks using wave scheduler
7-rn50_nne_fp16_b4_wave,FAIL,0.057491042237461674,27699659141,0.06392259813303076,30798435909,481808262,-1.000001,0,1866.0299594402313,Full size networks using wave scheduler
7-rn50_nne_fp16_b4_wave-no_repl,PASS,0.05508202948786914,27699659141,0.06124408774434261,30798435909,502880148,-1.000001,0,1938.8838386535645,Full size networks using wave scheduler
7-rn50_nne_fp16_wave,FAIL,0.01748910247614638,6944062829,0.01944022337542467,7718757021,397050840,-1.000001,0,1485.817804813385,"Key functional test - Resnet50 except softmax, batch 1 with replication"
7-rn50_nne_fp16_wave-no_repl,PASS,0.017524920106179363,6944062829,0.019480036895276196,7718757021,396239343,-1.000001,0,1510.0306594371796,"Key qemu functional test - Resnet50 except softmax, batch 1 without replication (slow)"
