Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-116conv_tanh_sem_qemu_wave,PASS,0.0003941067326382753,17842,0.0008005389644813571,36242,45272,-1.000001,0,361.8916907310486,Resnet-like network with 116 Conv2D and Relu layer pairs
0-116conv_tanh_wave,PASS,0.0005305855413804384,17842,0.00107776489130758,36242,33627,3.73367,9006.419956771755,33.21223044395447,Resnet-like network with 116 Conv2D and Relu layer pairs
0-11conv_tanh_wave,PASS,0.0005024046168643797,1567,0.0010153895479320294,3167,3119,0.34053,9159.251754617802,22.124448537826538,Two Conv2D layers back to back
0-1avgpool_h16c128m64k1d1_valid_fp32_wave,PASS,0.0035331009200690053,98305,0.0035331009200690053,98305,27824,0.093016,299131.332243915,18.09638261795044,A unit test
0-1avgpool_h16c128m64k1d1_valid_wave,PASS,0.0035331009200690053,98305,0.0035331009200690053,98305,27824,0.079443,350238.5358055461,19.108071327209473,A unit test
0-1avgpool_h16c128m64k3d1_valid_fp32_wave,PASS,0.01573340912782199,484353,0.01573340912782199,484353,30785,0.12157,253228.59258040634,19.108158826828003,A unit test
0-1avgpool_h16c128m64k3d1_valid_wave,PASS,0.01573340912782199,484353,0.01573340912782199,484353,30785,0.135931,226475.19697493582,18.095338106155396,A unit test
0-1avgpool_wave_h149c1m1k1d2_valid,PASS,0.002665285634610788,33452,0.002665285634610788,33452,12551,0.073695,170310.06174095935,18.09647226333618,A unit test
0-1avgpool_wave_h17c768m768k3d1_same,PASS,0.01903166124141001,3420275,0.023465425813092956,4217089,179715,0.6295339999999999,285473.06420304545,26.13213348388672,A unit test
0-1avgpool_wave_h1c192m192k1d1_valid,PASS,0.000702801461632156,577,0.000702801461632156,577,821,0.019482,42141.4639154091,17.080500602722168,A unit test
0-1avgpool_wave_h35c192m192k3d1_same,PASS,0.018344096218552524,4023484,0.020374410716076853,4468801,219334,0.656898,333893.5420719807,27.138795852661133,A unit test
0-1avgpool_wave_h35c256m256k3d1_same,PASS,0.019311316136185287,5364645,0.021448682135940506,5958401,277798,1.0376260000000002,267724.5944107029,30.16062569618225,A unit test
0-1avgpool_wave_h35c288m288k3d1_same,PASS,0.017786289597694203,6035226,0.019754864891149627,6703201,339319,1.040728,326040.0412019279,33.20120811462402,A unit test
0-1avgpool_wave_h71c1m1k3d1_valid,PASS,0.0010193787563893726,90740,0.0010193787563893726,90740,89015,0.38453400000000004,231487.98285717255,18.109367609024048,A unit test
