Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-116conv_tanh_sem_qemu_wave,PASS,1.6864008904408422e-06,17842,3.425543160596178e-06,36242,10579928,-2.000001,0,255.38288831710815,Resnet-like network with 116 Conv2D and Relu layer pairs
0-1conv0_qemu_sem_wave,PASS,1.8418467583497053e-07,6,1.8418467583497053e-07,6,32576,-2.000001,0,144.74085521697998,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1maxpool_wave_h71c192m192k3d2_valid,PASS,0.002251831042744101,5201473,0.002251831042744101,5201473,2309886,-2.000001,0,76.39287519454956,A unit test
0-rtl-act_tanh_minisweep_wave,PASS,0.0002814015424556379,2097154,0.0002814015424556379,2097154,7452532,-2.000001,0,127.66164493560791,A unit test
4-ptb_word_small_sigmoid_fp16_b32_wave,PASS,6.25167612643691e-05,2170065,6.25167612643691e-05,2170065,34711731,-2.000001,0,170.957204580307,Full size networks using wave scheduler
5-rn50_nne_to_act13_wave-no_repl,PASS,0.46824906402511973,2046893657,0.4879509202818882,2133017918,4371378,-2.000001,0,111.80470132827759,Full size networks using wave scheduler
5-rn50_nne_to_act13_wave-repl,PASS,0.7796175436391405,2046893657,0.8124204127959901,2133017918,2625510,-2.000001,0,101.60317826271057,Full size networks using wave scheduler
5-rn50_nne_to_act4_wave-no_repl,PASS,0.27902582903038325,664933897,0.289756100467677,690504724,2383055,-2.000001,0,114.77310991287231,Full size networks using wave scheduler
5-rn50_nne_to_act4_wave-repl,PASS,0.4972237923925423,664933897,0.5163451270589168,690504724,1337293,-2.000001,0,95.52556920051575,Full size networks using wave scheduler
6-parwavenet_10_fp16_in_to_add12_wave,PASS,0.10648759746100746,13931118329,0.16754106261718715,21918368185,130823858,-2.000001,0,1101.4813158512115,Full size networks using wave scheduler
6-parwavenet_10_fp16_in_to_add15_wave,PASS_WAIVE-KAENA902,0.11545655902445028,14049671289,0.18109370920918838,22036921145,121687944,-2.000001,0,1065.2603685855865,Full size networks using wave scheduler
6-parwavenet_10_fp16_in_to_add18_wave,WAIVE-KAENA902,0.118465264988882,14266192449,0.18479071756538748,22253442305,120425109,-2.000001,0,961.7469186782837,Full size networks using wave scheduler
6-parwavenet_10_fp16_in_to_add22_wave,FAIL,0.20338019617419012,14353273833,0.3165563580384429,22340523689,70573606,-1.000001,0,19.51711368560791,Full size networks using wave scheduler
6-rn50_nne_to_act22_wave-no_repl,TIMEOUT,2.1708344150999457,3273342602,2.2872406714623845,3448868453,1507873,-1.000001,0,-1,Full size networks using wave scheduler
6-rn50_nne_to_act22_wave-repl,FAIL,3.413714544051393,3273342602,3.5967675339979976,3448868453,958880,-1.000001,0,208.12461590766907,Full size networks using wave scheduler
6-rn50_nne_to_act37_wave-repl,FAIL,1.5230632025434387,5350580430,1.6501543765953068,5797056681,3513039,-1.000001,0,19.18986439704895,Full size networks using wave scheduler
6-rn50_nne_to_act46_wave-no_repl,FAIL,0.743402545573808,6591457471,0.8204727990620087,7274809043,8866606,-1.000001,0,19.33354139328003,Full size networks using wave scheduler
6-rn50_nne_to_act46_wave-repl,TIMEOUT,0.7917701821617706,6591457471,0.8738548198952956,7274809043,8324963,-1.000001,0,-1,Full size networks using wave scheduler
7-amoebanet_fp16_cell0,PASS,0.038373102216879756,1503697900,0.03957537350858393,1550810401,39186248,-2.000001,0,402.1337082386017,Full size networks
7-amoebanet_fp16_cell1,PASS,0.06581092309572613,2116161420,0.06727608409471945,2163273921,32155170,-2.000001,0,321.7343416213989,Full size networks
7-amoebanet_fp16_cell10,FAIL,0.0871492108442113,2768423489,0.0915348150651136,2907738689,31766478,-1.000001,0,325.80363416671753,Full size networks
7-amoebanet_fp16_cell11,TIMEOUT,0.09687178213033812,2768423489,0.10174665469064836,2907738689,28578224,-1.000001,0,-1,Full size networks
7-amoebanet_fp16_cell2,PASS,0.23620320006985798,2591343500,0.24049754526164535,2638456001,10970823,-2.000001,0,212.18519353866577,Full size networks
7-amoebanet_fp16_cell3,PASS,0.07995152759680596,2591343500,0.0814051042545729,2638456001,32411432,-2.000001,0,228.25510573387146,Full size networks
7-amoebanet_fp16_cell4,PASS,0.09478535735172987,1979517687,0.09867840048947976,2060820833,20884214,-2.000001,0,227.27654004096985,Full size networks
7-amoebanet_fp16_cell5,PASS,0.4229999474936205,2352399575,0.43761958390852096,2433702721,5561229,-2.000001,0,211.16932010650635,Full size networks
7-amoebanet_fp16_cell6,PASS,0.30524358631709225,2542299351,0.3150053257653364,2623602497,8328756,-2.000001,0,160.91786360740662,Full size networks
7-amoebanet_fp16_cell7,PASS,0.4438298161954367,2542299351,0.4580235657753581,2623602497,5728095,-2.000001,0,127.74893856048584,Full size networks
7-amoebanet_fp16_cell8,FAIL,0.1563341582217316,2139066977,0.16651603880503052,2278382177,13682659,-2.000001,0,301.6848075389862,Full size networks
7-amoebanet_fp16_cell9,PASS,0.05663264218664357,2557454913,0.05971765761845256,2696770113,45158672,-2.000001,0,447.48745679855347,Full size networks
7-amoebanet_fp16_rcell0,PASS,0.249511786009781,3801240949,0.2525647754487038,3847752373,15234715,-2.000001,0,130.77389788627625,Full size networks
7-amoebanet_fp16_rcell1,PASS,0.3420130618314945,3815319871,0.350245143463123,3907152693,11155480,-2.000001,0,237.34437489509583,Full size networks
7-parwavenet_10_fp16_in_to_add24_wave,PASS,0.11111910790511663,14353283059,0.17295416508093647,22340532915,129170251,-2.000001,0,950.6912920475006,Full size networks using wave scheduler
7-rn50_nne_bfloat16_wave,PASS,0.1264323413661266,6944062829,0.14053739815337987,7718757021,54923153,-2.000001,0,1368.5089542865753,Full size networks using wave scheduler
7-rn50_nne_fp16_b4_wave,TIMEOUT,2.12493490991124,27699659141,2.362652598018048,30798435909,13035533,-1.000001,0,-1,Full size networks using wave scheduler
7-rn50_nne_fp16_b4_wave-no_repl,TIMEOUT,1.8192903065443369,27699659141,2.0228153574292653,30798435909,15225530,-1.000001,0,-1,Full size networks using wave scheduler
7-rn50_nne_fp16_wave,PASS,0.22316579570982423,6944062829,0.24806263925038824,7718757021,31116161,-2.000001,0,714.9803462028503,"Key functional test - Resnet50 except softmax, batch 1 with replication"
7-rn50_nne_fp16_wave-no_repl,PASS,0.1586169591791391,6944062829,0.17631259933314325,7718757021,43778817,-2.000001,0,884.0353186130524,"Key qemu functional test - Resnet50 except softmax, batch 1 without replication (slow)"
