Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-116conv_tanh_wave,PASS,0.0002981966473350827,17842,0.0006057192519178379,36242,59833,-1.000001,0,193.00560998916626,Resnet-like network with 116 Conv2D and Relu layer pairs
0-11conv_tanh_wave,PASS,0.0002641159615708748,1567,0.0005337940333726614,3167,5933,-1.000001,0,543.492347240448,Two Conv2D layers back to back
0-1avgpool_h16c128m64k1d1_valid_wave,PASS,0.01836789985052317,98305,0.01836789985052317,98305,5352,-1.000001,0,189.9649419784546,A unit test
0-1avgpool_h16c128m64k3d1_valid_wave,PASS,0.05793696172248804,484353,0.05793696172248804,484353,8360,-1.000001,0,213.07833814620972,A unit test
0-1avgpool_wave_h149c1m1k1d2_valid,PASS,0.0022942185035319937,33452,0.0022942185035319937,33452,14581,-1.000001,0,231.12923073768616,A unit test
0-1avgpool_wave_h17c768m768k3d1_same,PASS,0.05541060493147134,3420275,0.06831949259631274,4217089,61726,-1.000001,0,269.28594756126404,A unit test
0-1avgpool_wave_h1c192m192k1d1_valid,PASS,0.000464573268921095,577,0.000464573268921095,577,1242,-1.000001,0,271.2897868156433,A unit test
0-1avgpool_wave_h35c192m192k3d1_same,PASS,0.06198271532666799,4023484,0.06884292822701155,4468801,64913,-1.000001,0,283.3422055244446,A unit test
0-1avgpool_wave_h35c256m256k3d1_same,PASS,0.062333929795614834,5364645,0.06923301534922092,5958401,86063,-1.000001,0,322.4904980659485,A unit test
0-1avgpool_wave_h35c288m288k3d1_same,PASS,0.05871013745537322,6035226,0.06520813836979679,6703201,102797,-1.000001,0,354.6034233570099,A unit test
0-1avgpool_wave_h71c1m1k3d1_valid,PASS,0.001955898519173151,90740,0.001955898519173151,90740,46393,-1.000001,0,326.4867079257965,A unit test
0-1avgpool_wave_h8c1280m1280k3d1_same,PASS,0.03781994173826469,1025639,0.05739448357240311,1556481,27119,-1.000001,0,561.4087257385254,A unit test
0-1avgpool_wave_h8c2048m2048k3d1_same,PASS,0.0388840129848589,1641022,0.05900928843921048,2490369,42203,-1.000001,0,350.5122799873352,A unit test
0-1clipbyvalue_wave,PASS,7.894736842105263e-05,57,7.894736842105263e-05,57,722,-1.000001,0,322.36723589897156,A unit test
0-1concat_h16c63m127ni5,PASS,0.2089433735128939,39920512,0.2089433735128939,39920512,191059,-1.000001,0,360.5072703361511,A unit test
0-1concat_h17c1m1ni2,PASS,0.00029846597343766086,2899,0.00029846597343766086,2899,9713,-1.000001,0,298.24612760543823,A unit test
0-1concat_h1c1m10ni5,PASS,1.2223635095779154e-05,298,1.2223635095779154e-05,298,24379,-1.000001,0,247.08782935142517,A unit test
0-1concat_h1c1m1ni2,PASS,2.745612987943178e-06,23,2.745612987943178e-06,23,8377,-1.000001,0,269.2555618286133,A unit test
0-1concat_h35c1m1ni2,PASS,0.0008423692709406995,12259,0.0008423692709406995,12259,14553,-1.000001,0,274.27197885513306,A unit test
0-1concat_h35c63m127ni5,PASS,0.48684349551538336,115560580,0.48684349551538336,115560580,237367,-1.000001,0,433.98142766952515,A unit test
0-1concat_h35c64m64ni4,PASS,0.44736564686883185,59836050,0.44736564686883185,59836050,133752,-1.000001,0,382.75183486938477,A unit test
0-1conv-h8r3c4m4-relu_wave,PASS,0.006915602443087174,12455,0.010600222098833982,19091,1801,-1.000001,0,309.40217113494873,Two Conv2D layers back to back
0-1conv0_b16_wave,PASS,8.481623149842009e-06,51,8.481623149842009e-06,51,6013,-1.000001,0,272.2824819087982,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h16_wave,PASS,0.0005677466863033873,771,0.0005677466863033873,771,1358,-1.000001,0,538.4781723022461,"Existance test for 1 conv2D layer with 1x1 filter, 16x16 image, 1 input channel"
0-1conv0_c1h2_wave,PASS,2.0891364902506964e-05,15,2.0891364902506964e-05,15,718,-1.000001,0,285.24992632865906,"Existance test for 1 conv2D layer with 1x1 filter, 2x2 image, 1 input channel"
0-1conv0_ckpt_wave,PASS,4.754358161648178e-07,6,4.754358161648178e-07,6,12620,-1.000001,0,285.2496659755707,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r2s2_wave,PASS,0.0006615384615384616,774,0.0006615384615384616,774,1170,-1.000001,0,331.43749833106995,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r3s2_wave,PASS,0.0008384364820846905,1287,0.0009244299674267101,1419,1535,-1.000001,0,332.43422627449036,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h55c256m1_wave,PASS,0.02069361145004854,2323458,0.02069361145004854,2323458,112279,-1.000001,0,341.4741497039795,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_padvalid_wave,PASS,0.002039549766577456,1281804,0.002039549766577456,1281804,628474,-1.000001,0,460.2280533313751,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_qemu_wave,PASS,8.42696629213483e-06,6,8.42696629213483e-06,6,712,-1.000001,0,265.289963722229,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_subnormal_wave,PASS,8.415147265077138e-06,6,8.415147265077138e-06,6,713,-1.000001,0,265.1327450275421,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_wave,PASS,8.42696629213483e-06,6,8.42696629213483e-06,6,712,-1.000001,0,315.33768105506897,Existence test for wave scheduler
0-1conv0_wave_h35c288m64,PASS,0.7751572119313538,45529634,0.7751572119313538,45529634,58736,-1.000001,0,331.3987693786621,Existence test for wave scheduler
0-1conv0m16_wave,PASS,9.725400457665905e-06,51,9.725400457665905e-06,51,5244,-1.000001,0,294.2484920024872,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m4_wave,PASS,2.1067415730337078e-05,15,2.1067415730337078e-05,15,712,-1.000001,0,288.22480392456055,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m8_wave,PASS,3.792134831460674e-05,27,3.792134831460674e-05,27,712,-1.000001,0,280.1810767650604,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv1avgpool_wave,PASS,0.0001090670170827858,83,0.0001090670170827858,83,761,-1.000001,0,311.3243935108185,Two Conv2D layers back to back
0-1conv1avgpool_wave_2tpbs,PASS,0.00020040080160320644,100,0.00020040080160320644,100,499,-1.000001,0,665.5456159114838,Two Conv2D layers back to back
0-1conv1avgpool_wave_h16k3d1,PASS,0.0012678930727220465,4411,0.001546133946536361,5379,3479,-1.000001,0,334.4291343688965,Two Conv2D layers back to back
0-1conv1avgpool_wave_h17k3d1,PASS,0.0012894467213114753,5034,0.001555327868852459,6072,3904,-1.000001,0,322.3706133365631,Two Conv2D layers back to back
0-1conv1avgpool_wave_h18k3d1,PASS,0.0013693823600096132,5698,0.0016359048305695748,6807,4161,-1.000001,0,342.4575939178467,Two Conv2D layers back to back
0-1conv1avgpool_wave_h32k3d1,PASS,0.0017203404859017558,19402,0.001906987054442277,21507,11278,-1.000001,0,326.3859329223633,Two Conv2D layers back to back
0-1conv1avgpool_wave_h35c128m128k3d1,PASS,0.8030651045083887,42839508,0.8086303496110226,43136386,53345,-1.000001,0,329.40676188468933,Two Conv2D layers back to back
0-1conv1avgpool_wave_h35c16k3d1,PASS,0.004934604083477737,65497,0.005093196715135991,67602,13273,-1.000001,0,300.28441071510315,Two Conv2D layers back to back
0-1conv1avgpool_wave_h35c192m192k3d1,PASS,1.069780993187563,94377149,1.074828736922048,94822466,88221,-1.000001,0,308.37552428245544,Two Conv2D layers back to back
0-1conv1avgpool_wave_h35c196k3d1,PASS,0.01608897037788354,618637,0.016143715378013575,620742,38451,-1.000001,0,296.3244483470917,Two Conv2D layers back to back
0-1conv1avgpool_wave_h35k3d1,PASS,0.0017203404859017558,19402,0.001906987054442277,21507,11278,-1.000001,0,290.3015296459198,Two Conv2D layers back to back
0-1conv1avgpool_wave_k3d1,PASS,0.00018626430801248702,179,0.0003527575442247659,339,961,-1.000001,0,312.3929455280304,Two Conv2D layers back to back
0-1conv1ba1_h1c1m1_wave,PASS,1.2755102040816327e-05,10,1.2755102040816327e-05,10,784,-1.000001,0,309.3769199848175,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_wave,PASS,0.004439544807965861,12484,0.004439544807965861,12484,2812,-1.000001,0,299.3374271392822,Two Conv2D layers back to back
0-1conv1ba1_h4c1m256_wave,PASS,0.0068703108252947485,12820,0.0068703108252947485,12820,1866,-1.000001,0,329.3200569152832,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_wave,PASS,0.0002528160200250313,202,0.0002528160200250313,202,799,-1.000001,0,337.34523272514343,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_b2_wave,PASS,0.0025141254673867884,24206,0.0025141254673867884,24206,9628,-1.000001,0,337.3597183227539,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_wave,PASS,0.0024314119301064472,12106,0.0024314119301064472,12106,4979,-1.000001,0,281.17964029312134,Two Conv2D layers back to back
0-1conv1ba1_wave,PASS,0.00689989235737352,12820,0.00689989235737352,12820,1858,-1.000001,0,470.02475905418396,Two Conv2D layers back to back
0-1conv1maxpool_c128m64h128_val_wave,PASS,4.709899657182794,2345214466,4.709899657182794,2345214466,497933,-1.000001,0,426.83756828308105,Two Conv2D layers back to back
0-1conv1maxpool_c128m64h16_val_wave,PASS,0.7836791643048021,29032962,0.7836791643048021,29032962,37047,-1.000001,0,322.4083695411682,Two Conv2D layers back to back
0-1conv1maxpool_wave_h17c128k3d1,PASS,0.013890952955367913,115156,0.013890952955367913,115156,8290,-1.000001,0,300.31200432777405,Two Conv2D layers back to back
