Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-116conv_tanh_sem_qemu_wave,PASS,0.00012154282133028147,17842,0.00024688683615357366,36242,146796,-2.000001,0,171.9592227935791,Resnet-like network with 116 Conv2D and Relu layer pairs
0-1conv0_qemu_sem_wave,PASS,5.610098176718093e-07,6,5.610098176718093e-07,6,10695,-2.000001,0,105.5390191078186,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1maxpool_wave_h71c192m192k3d2_valid,PASS,0.010850168234280576,5201473,0.010850168234280576,5201473,479391,-2.000001,0,193.99324250221252,A unit test
0-rtl-act_tanh_minisweep_wave,PASS,0.0024913326522369265,2097154,0.0024913326522369265,2097154,841780,-2.000001,0,487.49958896636963,A unit test
1-1conv1ba1relu_uint8_wave,PASS,0.0036867532609887095,134537,0.005133645730571085,187337,36492,-2.000001,0,113.59017944335938,Two Conv2D layers back to back
2-rn50_block1_uint8_b1_wave,PASS,1.1113266120322722,437334805,1.1504002490311926,452711258,393525,-2.000001,0,260.34967970848083,A unit test
2-wavernn_tf_ts0_w1_h02_cb,PASS,0.001679320164114846,7847579,0.001679320164114846,7847579,4673069,-2.000001,0,601.1229927539825,A unit test
2-wavernn_tf_ts0_w1_h02_membed_cb,PASS,0.001493209734868565,4411064,0.001493209734868565,4411064,2954082,-2.000001,0,384.01504850387573,A unit test
4-ptb_word_small_sigmoid_fp16_b32_wave,PASS,0.0004136145243346724,2170065,0.0004136145243346724,2170065,5246588,-2.000001,0,368.97286558151245,Full size networks using wave scheduler
5-rn50_nne_to_act13_wave-no_repl,PASS,0.8959880486406275,2046893657,0.9336872756083362,2133017918,2284510,-2.000001,0,320.9094123840332,Full size networks using wave scheduler
5-rn50_nne_to_act13_wave-repl,PASS,1.9085042004192025,2046893657,1.9888056432002623,2133017918,1072512,-2.000001,0,173.975506067276,Full size networks using wave scheduler
5-rn50_nne_to_act4_wave-no_repl,PASS,0.38515187324057876,664933897,0.39996334843201536,690504724,1726420,-2.000001,0,229.3837423324585,Full size networks using wave scheduler
5-rn50_nne_to_act4_wave-repl,PASS,1.3131228513989603,664933897,1.3636205586362702,690504724,506376,-2.000001,0,189.0050802230835,Full size networks using wave scheduler
6-inceptionv3_wave_dog_sg00_tpb_upto_concat8,PASS,0.9164342654367785,8533002841,1.0192664103486906,9490482300,9311091,-2.000001,0,968.6625273227692,Full size networks using wave scheduler
6-inceptionv3_wave_dog_sg00_tpb_upto_concat9,PASS,0.8356692161555672,9040366518,0.9313695914334807,10075664279,10818116,-2.000001,0,1090.3208630084991,Full size networks using wave scheduler
6-parwavenet_10_fp16_in_to_add12_wave,PASS,0.13533389733473755,13931118329,0.21292606376897344,21918368185,102938869,-2.000001,0,1838.3686187267303,Full size networks using wave scheduler
6-parwavenet_10_fp16_in_to_add15_wave,PASS,0.13633718004990852,14049671289,0.2138449807180753,22036921145,103050916,-2.000001,0,1717.7811207771301,Full size networks using wave scheduler
6-parwavenet_10_fp16_in_to_add18_wave,PASS,0.13837666888901165,14266192449,0.21584997037493062,22253442305,103096805,-2.000001,0,2094.721530675888,Full size networks using wave scheduler
6-parwavenet_10_fp16_in_to_add22_wave,PASS,0.139093662837056,14353273833,0.21649592321276992,22340523689,103191429,-2.000001,0,1942.9510633945465,Full size networks using wave scheduler
6-rn50_nne_to_act22_wave-no_repl,PASS,1.1240357078348728,3273342602,1.1843096687858459,3448868453,2912134,-2.000001,0,223.44321417808533,Full size networks using wave scheduler
6-rn50_nne_to_act22_wave-repl,PASS,1.9254797913428945,3273342602,2.0287294416398924,3448868453,1700014,-2.000001,0,301.66364312171936,Full size networks using wave scheduler
6-rn50_nne_to_act37_wave-repl,PASS,1.0192969956860793,5350580430,1.1043516747518947,5797056681,5249285,-2.000001,0,757.0577697753906,Full size networks using wave scheduler
6-rn50_nne_to_act46_wave-no_repl,PASS,0.500157599868455,6591457471,0.5520100897952395,7274809043,13178761,-2.000001,0,1529.3069412708282,Full size networks using wave scheduler
6-rn50_nne_to_act46_wave-repl,PASS,0.5506824965548182,6591457471,0.6077730188481417,7274809043,11969615,-2.000001,0,1596.424447774887,Full size networks using wave scheduler
7-amoebanet_fp16_cell0,PASS,0.7583923592758319,1503697900,0.7821536219501862,1550810401,1982744,-2.000001,0,345.8495399951935,Full size networks
7-amoebanet_fp16_cell1,PASS,0.8837754462809089,2116161420,0.9034511058044081,2163273921,2394456,-2.000001,0,429.27985525131226,Full size networks
7-amoebanet_fp16_cell10,PASS,0.062251476042739354,2768423489,0.0653841531312155,2907738689,44471612,-2.000001,0,1412.433257341385,Full size networks
7-amoebanet_fp16_cell11,PASS,0.06893619188342243,2768423489,0.07240526350401703,2907738689,40159217,-2.000001,0,1433.5751464366913,Full size networks
7-amoebanet_fp16_cell2,PASS,0.8995512212800538,2591343500,0.9159057137709596,2638456001,2880707,-2.000001,0,413.20922899246216,Full size networks
