Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-10conv_relu_wave,PASS,0.0005688960515713136,1412,0.0011490733279613215,2852,2482,1.1984380000000001,2071.0291229083186,28.10061287879944,Resnet-like network with 10 Conv2D and Relu layer pairs
0-116conv_tanh_wave,WAIVE-ME_ACC,0,17842,0,36242,0,-1e-06,0,37.15802526473999,Resnet-like network with 116 Conv2D and Relu layer pairs
0-1conv0_b16_wave,PASS,4.377682403433476e-05,51,4.377682403433476e-05,51,1165,0.37615800000000005,3097.102813179568,30.11131262779236,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h16_wave,PASS,0.0007811550151975684,771,0.0007811550151975684,771,987,0.193421,5102.858531390077,24.07470965385437,"Existance test for 1 conv2D layer with 1x1 filter, 16x16 image, 1 input channel"
0-1conv0_c1h2_wave,PASS,5.319148936170213e-05,15,5.319148936170213e-05,15,282,0.039105,7211.354046797084,25.077236890792847,"Existance test for 1 conv2D layer with 1x1 filter, 2x2 image, 1 input channel"
0-1conv0_h16r2s2_wave,PASS,0.00107202216066482,774,0.00107202216066482,774,722,0.11339,6367.404533027604,31.120819330215454,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r3s2_wave,PASS,0.0012844311377245509,1287,0.0014161676646706586,1419,1002,0.21482199999999999,4664.326744933014,28.09612274169922,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h55c256m1_wave,PASS,0.007259445104042992,2323458,0.007259445104042992,2323458,320060,42.773575,7482.657224700063,69.26675248146057,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_padvalid_wave,PASS,0.0020630269007052703,1281804,0.0020630269007052703,1281804,621322,59.963210000000004,10361.720128058521,108.54573011398315,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_qemu_wave,PASS,0,6,0,6,0,-1e-06,0,623.8680219650269,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_wave,PASS,2.1818181818181818e-05,6,2.1818181818181818e-05,6,275,0.10693899999999999,2571.5594871842827,29.099047660827637,Existence test for wave scheduler
0-1conv0m16_wave,PASS,0.00015789473684210527,51,0.00015789473684210527,51,323,0.169047,1910.711222322786,27.082958698272705,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m4_wave,PASS,5.319148936170213e-05,15,5.319148936170213e-05,15,282,0.066095,4266.585974733338,30.101889848709106,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m8_wave,PASS,9.121621621621621e-05,27,9.121621621621621e-05,27,296,0.190764,1551.6554486171397,26.074968338012695,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv1avgpool_wave,PASS,0.0002530487804878049,83,0.0002530487804878049,83,328,0.041618999999999996,7881.015882169202,32.12086367607117,Two Conv2D layers back to back
0-1conv1ba1_fp32_wave,PASS,0.19948224289201136,226796349,0.20844886338148952,236990724,1136925,125.233279,9078.45749211757,193.80263781547546,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_fp32_wave,PASS,0.0031879468845760982,12484,0.0031879468845760982,12484,3916,1.041948,3758.344946196931,30.099109888076782,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_wave,PASS,0.0055435168738898755,12484,0.0055435168738898755,12484,2252,0.697943,3226.6245237791627,32.118364095687866,Two Conv2D layers back to back
0-1conv1ba1_h4c1m1_fp32_wave,PASS,0.00021341463414634146,70,0.00021341463414634146,70,328,0.125827,2606.7537174056442,30.098390817642212,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_fp32_wave,PASS,0.0005611111111111111,202,0.0005611111111111111,202,360,0.142866,2519.8437696862798,25.06345295906067,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_wave,PASS,0.0006047904191616766,202,0.0006047904191616766,202,334,0.068337,4887.542619664311,31.106377124786377,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_b2_wave,PASS,0.0028521267821373865,24206,0.0028521267821373865,24206,8487,2.1275969999999997,3989.0073167051846,31.106573820114136,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_fp32_wave,PASS,0.0010734172725660577,12106,0.0010734172725660577,12106,11278,3.491694,3229.9508490721123,33.118135929107666,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_wave,PASS,0.00299283065512979,12106,0.00299283065512979,12106,4045,0.854252,4735.136704391678,27.071427583694458,Two Conv2D layers back to back
0-1conv1ba1_wave,PASS,0.0042619680851063825,12820,0.0042619680851063825,12820,3008,1.339275,2245.9913012637435,33.11661338806152,Two Conv2D layers back to back
0-1conv1maxpool_k3d2_wave,WAIVE_WAVESC,0,91,0,603,0,-1e-06,0,17.024996042251587,Two Conv2D layers back to back
0-1conv1pool_b5_wave,WAIVE_WAVESC,0,403,0,403,0,-1e-06,0,32.130998373031616,Two Conv2D layers back to back
0-1conv1pool_b5m3_wave,WAIVE_WAVESC,0,1045,0,1045,0,-1e-06,0,32.130505084991455,Two Conv2D layers back to back
0-1conv1pool_wave,PASS,0.009274749721913236,8338,0.009274749721913236,8338,899,0.229846,3911.3145323390445,29.11312222480774,Two Conv2D layers back to back
0-1conv_b1h1r1s1c2m2_tile_wave,PASS,5.7347670250896056e-05,16,5.7347670250896056e-05,16,279,0.066075,4222.474460839955,31.126757860183716,Two Conv2D layers back to back
0-1conv_h4r1_b2_wave,PASS,0.00027123287671232876,99,0.00027123287671232876,99,365,0.053912999999999996,6770.166750134476,29.111703872680664,Two Conv2D layers back to back
0-1conv_h4r1_wave,PASS,0.0001619047619047619,51,0.0001619047619047619,51,315,0.037121,8485.76277578729,29.111544370651245,Two Conv2D layers back to back
0-1conv_h4r2s2_wave,PASS,0.00017880794701986754,54,0.00017880794701986754,54,302,0.045663999999999996,6613.524877365102,28.105705499649048,Two Conv2D layers back to back
0-1conv_h4r3s1_b2_wave,PASS,0.0005496323529411765,299,0.0011378676470588235,619,544,0.078804,6903.202883102381,29.120267391204834,Two Conv2D layers back to back
0-1conv_h4r3s1_wave,PASS,0.00037804878048780483,155,0.0007682926829268293,315,410,0.096793,4235.843501079623,29.119040489196777,Two Conv2D layers back to back
0-1conv_h6r2s3_wave,PASS,0.00023870967741935483,74,0.00023870967741935483,74,310,0.050263999999999996,6167.435938246062,27.1021945476532,Two Conv2D layers back to back
0-1conv_h6r3s2_b2_wave,PASS,0.0006858974358974359,321,0.0008696581196581197,407,468,0.127227,3678.4644768799076,28.12060546875,Two Conv2D layers back to back
0-1conv_h6r3s2_wave,PASS,0.00044623655913978496,166,0.0005618279569892473,209,372,0.082099,4531.114873506376,26.09144639968872,Two Conv2D layers back to back
0-1conv_s8_32b_wave,PASS,0.0005493827160493827,267,0.0005493827160493827,267,486,0.074597,6515.007305923831,27.102774381637573,Two Conv2D layers back to back
0-1conv_s8_wave,PASS,0.0006989528795811518,267,0.0006989528795811518,267,382,0.083395,4580.610348342227,25.084334135055542,Two Conv2D layers back to back
0-1conv_tile_r1_e1_wave,PASS,0.0011376430559851532,3678,0.0011376430559851532,3678,3233,0.36093600000000003,8957.266662233747,26.094574689865112,Single Conv2D layer with a large image
0-1conv_tile_r1_wave,PASS,0.0011376430559851532,3678,0.0011376430559851532,3678,3233,0.38705500000000004,8352.818074950588,25.090909481048584,Single Conv2D layer with a large image
0-1conv_tile_r1h32_wave,PASS,0.0012958280657395702,3075,0.0012958280657395702,3075,2373,0.306848,7733.470643445615,25.09105157852173,Single Conv2D layer with a large image
0-1conv_tile_wave,PASS,0.0017981132075471698,20966,0.001997084048027444,23286,11660,1.084972,10746.82111612097,25.09888505935669,Single Conv2D layer with a large image
0-1mp_r3s2_16_wave,PASS,0.0016271428571428572,1139,0.0016271428571428572,1139,700,0.105673,6624.208643645964,21.081770181655884,Single MaxPoll layer
0-2conv3_relu_b16_wave,PASS,0.0008024960998439937,2572,0.001601248049921997,5132,3205,0.357586,8962.878859910623,19.087003469467163,A unit test
0-2conv3_relu_wave,PASS,0.00040093240093240094,172,0.0007738927738927738,332,429,0.960515,446.63539871839583,19.09010624885559,A unit test
0-2matmult_add_fp32_wave,PASS,0.0012096202820643801,4217352,0.0012096202820643801,4217352,3486509,337.01351900000003,10345.309026015659,463.42554116249084,"Two layer, BiasAdd followed by ResAdd"
0-3conv_ba_mult_fp32_wave,PASS,0.0020144328585961343,31683,0.002138161241098678,33629,15728,1.32563,11864.54742273485,20.087863445281982,A unit test
