Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-10conv_relu,PASS,0.00010705079605761941,1412,0.00021622441243366184,2852,13190,1.4638090000000001,9010.738422840685,29.373149633407593,Resnet-like network with 10 Conv2D and Relu layer pairs
0-10conv_relu_wave,PASS_WAIVE_BUG_KAENA411,0.000575621687729311,1412,0.0011626579698328576,2852,2453,0.36408300000000005,6737.474696703773,27.177289485931396,Resnet-like network with 10 Conv2D and Relu layer pairs
0-116conv_tanh,PASS,0.00010704472095897479,17842,0.00021743721426942969,36242,166678,24.718714,6742.988328599943,59.550384283065796,Resnet-like network with 116 Conv2D and Relu layer pairs
0-116conv_tanh_wave,WAIVE-ME_ACC,0,17842,0,36242,0,-1e-06,0,34.41486978530884,Resnet-like network with 116 Conv2D and Relu layer pairs
0-1ap0,PASS,0.0001678082191780822,49,0.0001678082191780822,49,292,0.054943,5314.598765993848,27.174795150756836,Single AvgPoll layer
0-1ap7x7,PASS,0.0061860618014464176,9409,0.0061860618014464176,9409,1521,0.26794,5676.644024781667,26.14053964614868,Single AvgPoll layer
0-1conv0,PASS,1.4999999999999999e-05,6,1.4999999999999999e-05,6,400,0.065138,6140.808744511652,26.140702486038208,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h16_wave,PASS,0.0007015468607825296,771,0.0007015468607825296,771,1099,0.222084,4948.578015525657,27.173031091690063,"Existance test for 1 conv2D layer with 1x1 filter, 16x16 image, 1 input channel"
0-1conv0_c1h2,PASS,3.6764705882352945e-05,15,3.6764705882352945e-05,15,408,0.079474,5133.7544354128395,27.171809911727905,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h2_wave,PASS,3.685503685503686e-05,15,3.685503685503686e-05,15,407,0.049915,8153.861564659922,27.260080099105835,"Existance test for 1 conv2D layer with 1x1 filter, 2x2 image, 1 input channel"
0-1conv0_h16r2s2_wave,PASS,0.0009236276849642006,774,0.0009236276849642006,774,838,0.121129,6918.244185950515,27.170855283737183,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r3s2_wave,PASS,0.0011511627906976743,1287,0.001269230769230769,1419,1118,0.138056,8098.1630642637765,27.17081308364868,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h55c256m1_wave,PASS,0.007714951703894569,2323458,0.007714951703894569,2323458,301163,42.574482,7073.791291224635,73.71951031684875,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_padvalid_wave,PASS,0.0020704948140873327,1281804,0.0020704948140873327,1281804,619081,81.45213,7600.550163635991,119.29896259307861,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_qemu_wave,WAIVE_QEMU,0,6,0,6,0,-1e-06,0,400.91468715667725,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_wave,PASS,1.4999999999999999e-05,6,1.4999999999999999e-05,6,400,0.060767999999999996,6582.411795681938,26.13195562362671,Existence test for wave scheduler
0-1conv0m4_wave,PASS,3.712871287128713e-05,15,3.712871287128713e-05,15,404,0.077684,5200.556099068019,27.164758920669556,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m8_wave,PASS,6.521739130434782e-05,27,6.521739130434782e-05,27,414,0.051515,8036.494224983015,30.366387367248535,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv1avgpool_wave,PASS,0.0001836283185840708,83,0.0001836283185840708,83,452,0.080197,5636.121051909672,28.256807565689087,Two Conv2D layers back to back
0-1conv1ba1_fp32_wave,PASS,0.20738699969824156,226796349,0.21670893479274683,236990724,1093590,158.239991,6910.9584314877775,218.56853985786438,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_fp32_wave,PASS,0.0034118611642525282,12484,0.0034118611642525282,12484,3659,0.629902,5808.840105286219,30.36338472366333,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_wave,PASS,0.0058803579839849275,12484,0.0058803579839849275,12484,2123,0.2992,7095.588235294117,28.25440001487732,Two Conv2D layers back to back
0-1conv1ba1_h4c1m1,PASS,0.0001174496644295302,70,0.0001174496644295302,70,596,0.096072,6203.680572903655,27.158984899520874,Two Conv2D layers back to back
0-1conv1ba1_h4c1m1_fp32,PASS,0.00011437908496732025,70,0.00011437908496732025,70,612,0.132398,4622.426320639285,26.123613119125366,Two Conv2D layers back to back
