Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-116conv_tanh_wave,PASS,0.0006184830837493067,17842,0.0012563089295618414,36242,28848,3.636002,7933.989035209552,29.10321831703186,Resnet-like network with 116 Conv2D and Relu layer pairs
0-11conv_tanh_wave,PASS,0.0005769513991163475,1567,0.0011660530191458026,3167,2716,0.43496500000000005,6244.180566252457,18.04239797592163,Two Conv2D layers back to back
0-1avgpool_h16c128m64k1d1_valid_fp32_wave,PASS,0.003604744967181255,98305,0.003604744967181255,98305,27271,0.137257,198685.67723321944,19.05704689025879,A unit test
0-1avgpool_h16c128m64k1d1_valid_wave,PASS,0.003604744967181255,98305,0.003604744967181255,98305,27271,0.204177,133565.4848489301,19.05766534805298,A unit test
0-1avgpool_h16c128m64k3d1_valid_fp32_wave,PASS,0.017796626984126984,484353,0.017796626984126984,484353,27216,0.204378,133165.0177612072,19.057164192199707,A unit test
0-1avgpool_h16c128m64k3d1_valid_wave,PASS,0.017796626984126984,484353,0.017796626984126984,484353,27216,0.203752,133574.14896540894,19.057720184326172,A unit test
0-1avgpool_wave_h149c1m1k1d2_valid,PASS,0.002983855142270984,33452,0.002983855142270984,33452,11211,0.152221,73649.49645581096,18.038182020187378,A unit test
0-1avgpool_wave_h17c768m768k3d1_same,PASS,0.019030390536758528,3420275,0.02346385907515287,4217089,179727,0.99007,181529.58881695234,28.07456636428833,A unit test
0-1avgpool_wave_h1c192m192k1d1_same,PASS,0.0007425997425997426,577,0.0007425997425997426,577,777,0.026365,29470.88943675327,18.038352251052856,A unit test
0-1avgpool_wave_h1c192m192k1d1_valid,PASS,0.0007425997425997426,577,0.0007425997425997426,577,777,0.023756,32707.526519616098,18.039956092834473,A unit test
0-1avgpool_wave_h35c192m192k3d1_same,PASS,0.019918336229387275,4023484,0.022122886746964096,4468801,201999,1.031247,195878.38800985602,28.07188105583191,A unit test
0-1avgpool_wave_h35c256m256k3d1_same,PASS,0.020245929789337824,5364645,0.022486738321495694,5958401,264974,1.594632,166166.23772757602,33.1027569770813,A unit test
0-1avgpool_wave_h35c288m288k3d1_same,PASS,0.019769282927644186,6035226,0.021957334669798184,6703201,305283,1.7473610000000002,174710.89259746554,37.108253955841064,A unit test
0-1avgpool_wave_h71c192m192k3d1,PASS,0.019786028241078838,17448032,0.02085372903805243,18389569,881836,8.635012000000001,102123.30915116271,129.2733051776886,A unit test
0-1avgpool_wave_h71c1m1k3d1_same,PASS,0.0019041592456783656,90876,0.0020069146149816657,95780,47725,0.402646,118528.43440640165,23.089777946472168,A unit test
0-1avgpool_wave_h71c1m1k3d1_valid,PASS,0.0019755290429330314,90740,0.0019755290429330314,90740,45932,0.711456,64560.56312688346,25.08320140838623,A unit test
0-1avgpool_wave_h8c1280m1280k3d1_same,PASS,0.014837883193727124,1025639,0.022517555661646628,1556481,69123,0.43273500000000004,159735.17279628408,34.10010361671448,A unit test
0-1avgpool_wave_h8c2048m2048k3d1_same,PASS,0.01483812107238121,1641022,0.022517916723179168,2490369,110595,1.3246710000000002,83488.654918844,40.108344078063965,A unit test
0-1clipbyvalue_wave,PASS,0.00023360655737704916,57,0.00023360655737704916,57,244,0.0772,3160.621761658031,26.075263500213623,A unit test
0-1concat_h16c63m127ni5,PASS,0.09918921781404635,22851212,0.09918921781404635,22851212,230380,7.5722249999999995,30424.34687294686,64.14573264122009,A unit test
