Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-116conv_tanh_sem_qemu_wave,PASS,0.00017077933265692897,17842,0.0003468997071041599,36242,104474,-1.000001,0,117.75123977661133,Resnet-like network with 116 Conv2D and Relu layer pairs
0-116conv_tanh_wave,PASS,0.000174698913149907,17842,0.0003548614510917458,36242,102130,-1.000001,0,118.75356411933899,Resnet-like network with 116 Conv2D and Relu layer pairs
0-11conv_tanh_wave,PASS,9.117886651925987e-05,1567,0.00018427790061678107,3167,17186,-1.000001,0,97.52016830444336,Two Conv2D layers back to back
0-1_concat_multi,PASS,0.004677615202747915,1048581,0.004677615202747915,1048581,224170,-1.000001,0,98.51468801498413,A unit test
0-1avgpool_h16c128m64k1d1_valid_wave,PASS,0.0032197366697235687,98305,0.0032197366697235687,98305,30532,-1.000001,0,76.39976668357849,A unit test
0-1avgpool_h16c128m64k3d1_valid_wave,PASS,0.011926351817196888,484353,0.011926351817196888,484353,40612,-1.000001,0,82.43264484405518,A unit test
0-1avgpool_wave_h149c1m1k1d2_valid,PASS,0.0008287172372788982,33452,0.0008287172372788982,33452,40366,-1.000001,0,81.42780756950378,A unit test
0-1avgpool_wave_h17c768m768k3d1_same,PASS,0.013776099985500008,3420275,0.01698548792472893,4217089,248276,-1.000001,0,90.47453212738037,A unit test
0-1avgpool_wave_h1c192m192k1d1_valid,PASS,1.3342891499398761e-05,577,1.3342891499398761e-05,577,43244,-1.000001,0,75.39008498191833,A unit test
0-1avgpool_wave_h35c192m192k3d1_same,PASS,0.02138217569219323,4023484,0.023748743157782855,4468801,188170,-1.000001,0,94.49162602424622,A unit test
0-1avgpool_wave_h35c256m256k3d1_same,PASS,0.022237423521414005,5364645,0.02469864950009119,5958401,241244,-1.000001,0,105.54827570915222,A unit test
0-1avgpool_wave_h35c288m288k3d1_same,PASS,0.020160428915018704,6035226,0.022391772447888827,6703201,299360,-1.000001,0,101.53189086914062,A unit test
0-1avgpool_wave_h71c1m1k3d1_valid,PASS,0.0009308385137769023,90740,0.0009308385137769023,90740,97482,-1.000001,0,86.4538996219635,A unit test
0-1avgpool_wave_h8c1280m1280k3d1_same,PASS,0.00461841441668618,1025639,0.007008776274788811,1556481,222076,-1.000001,0,97.50799202919006,A unit test
0-1avgpool_wave_h8c2048m2048k3d1_same,PASS,0.004490365408505585,1641022,0.00681445270813837,2490369,365454,-1.000001,0,106.55731177330017,A unit test
0-1avgpool_wave_h8c2048m2048k3d1_same_qemu_sem,PASS,0.004520273471501449,1641022,0.006859840346411926,2490369,363036,-1.000001,0,112.59022545814514,A unit test
0-1clipbyvalue_wave,PASS,8.244142319930576e-06,57,8.244142319930576e-06,57,6914,-1.000001,0,75.39315128326416,A unit test
0-1concat_h16c63m127ni5,PASS,0.1430367206235012,30538912,0.1430367206235012,30538912,213504,-1.000001,0,89.47907328605652,A unit test
0-1concat_h16c63m127ni5_sem_qemu,PASS,0.09453949654168883,29496512,0.09453949654168883,29496512,312002,-1.000001,0,98.52078676223755,A unit test
0-1concat_h17c1m1ni2,PASS,0.00014240639461506098,2031,0.00014240639461506098,2031,14262,-1.000001,0,76.39662623405457,A unit test
