Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-10conv_relu_wave,PASS,0.0005779778960294719,1412,0.0011674171101105201,2852,2443,1.43232,1705.6244414655941,43.27263927459717,Resnet-like network with 10 Conv2D and Relu layer pairs
0-116conv_tanh_wave,WAIVE-ME_ACC,0,17842,0,36242,0,-1e-06,0,54.421249866485596,Resnet-like network with 116 Conv2D and Relu layer pairs
0-1ap0,PASS,0.0014411764705882354,49,0.0014411764705882354,49,34,0.034877,974.8544886314763,33.14192509651184,Single AvgPoll layer
0-1ap7x7,PASS,0.006444520547945205,9409,0.006444520547945205,9409,1460,0.315471,4628.000672011057,41.24317693710327,Single AvgPoll layer
0-1conv0,PASS,4.1379310344827587e-05,6,4.1379310344827587e-05,6,145,0.101797,1424.4034696503827,38.17928218841553,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_b16_wave,PASS,4.541406945681211e-05,51,4.541406945681211e-05,51,1123,0.5067659999999999,2216.012913257796,39.20667123794556,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h16_wave,PASS,0.0007851323828920569,771,0.0007851323828920569,771,982,0.5009009999999999,1960.4672380370575,43.26837134361267,"Existance test for 1 conv2D layer with 1x1 filter, 16x16 image, 1 input channel"
0-1conv0_c1h2,PASS,9.80392156862745e-05,15,9.80392156862745e-05,15,153,0.147718,1035.7573213826345,38.17775368690491,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h2_wave,PASS,5.3956834532374096e-05,15,5.3956834532374096e-05,15,278,0.061659,4508.668645291036,44.34913730621338,"Existance test for 1 conv2D layer with 1x1 filter, 2x2 image, 1 input channel"
0-1conv0_h16r2s2_wave,PASS,0.0010794979079497909,774,0.0010794979079497909,774,717,0.248264,2888.054651500016,42.24756169319153,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r3s2_wave,PASS,0.0012908726178535608,1287,0.001423269809428285,1419,997,0.292042,3413.8925223084348,44.34843564033508,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
