Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-116conv_tanh_sem_qemu_wave,PASS,0.0002969114025161419,17842,0.0006031085668641417,36242,60092,-1.000001,0,399.95313143730164,Resnet-like network with 116 Conv2D and Relu layer pairs
0-116conv_tanh_wave,PASS,0.0006217807980484404,17842,0.0012630074925945288,36242,28695,3.0923209999999997,9279.437678041835,31.213388681411743,Resnet-like network with 116 Conv2D and Relu layer pairs
0-11conv_tanh_wave,PASS,0.0005803703703703705,1567,0.001172962962962963,3167,2700,0.480451,5619.719804933281,22.122363328933716,Two Conv2D layers back to back
0-1avgpool_h16c128m64k1d1_valid_fp32_wave,PASS,0.003604877154382105,98305,0.003604877154382105,98305,27270,0.112312,242805.75539568346,22.13114905357361,A unit test
0-1avgpool_h16c128m64k1d1_valid_wave,PASS,0.003604877154382105,98305,0.003604877154382105,98305,27270,0.238504,114337.70502800791,23.141629457473755,A unit test
0-1avgpool_h16c128m64k3d1_valid_fp32_wave,PASS,0.0177979348864555,484353,0.0177979348864555,484353,27214,0.203766,133555.15640489582,22.135741233825684,A unit test
0-1avgpool_h16c128m64k3d1_valid_wave,PASS,0.0177979348864555,484353,0.0177979348864555,484353,27214,0.221298,122974.45074063029,22.129050493240356,A unit test
0-1avgpool_wave_h149c1m1k1d2_valid,PASS,0.002993467561521253,33452,0.002993467561521253,33452,11175,0.063125,177029.70297029702,21.101184606552124,A unit test
0-1avgpool_wave_h17c768m768k3d1_same,PASS,0.01903166124141001,3420275,0.023465425813092956,4217089,179715,1.0622960000000001,169176.01120591623,30.177821159362793,A unit test
0-1avgpool_wave_h1c192m192k1d1_valid,PASS,0.0007425997425997426,577,0.0007425997425997426,577,777,0.056145,13839.166444028853,21.1023850440979,A unit test
0-1avgpool_wave_h35c192m192k3d1_same,PASS,0.0199196181913598,4023484,0.022124310595783868,4468801,201986,1.200283,168281.98016634412,29.165974378585815,A unit test
0-1avgpool_wave_h35c256m256k3d1_same,PASS,0.02024692313208359,5364645,0.022487841606877994,5958401,264961,1.595374,166080.80613072545,34.23041772842407,A unit test
0-1avgpool_wave_h35c288m288k3d1_same,PASS,0.019770578157195597,6035226,0.02195877325453789,6703201,305263,1.839496,165949.26001469968,35.23591995239258,A unit test
0-1avgpool_wave_h71c1m1k3d1_valid,PASS,0.001975830157866086,90740,0.001975830157866086,90740,45925,0.317222,144772.43066369923,22.1900053024292,A unit test
0-1avgpool_wave_h8c1280m1280k3d1_same,PASS,0.014837883193727124,1025639,0.022517555661646628,1556481,69123,0.5982149999999999,115548.75755372233,26.21035885810852,A unit test
0-1avgpool_wave_h8c2048m2048k3d1_same,PASS,0.01483812107238121,1641022,0.022517916723179168,2490369,110595,0.682588,162023.06515789905,26.212515115737915,A unit test
0-1avgpool_wave_h8c2048m2048k3d1_same_qemu_sem,PASS,0.03578485760390771,1641022,0.05430609708229752,2490369,45858,-1.000001,0,408.8944025039673,A unit test
