Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-116conv_tanh_wave,PASS,0.000273281460605318,17842,0.0005551096679328513,36242,65288,-1.000001,0,207.32504391670227,Resnet-like network with 116 Conv2D and Relu layer pairs
0-11conv_tanh_wave,PASS,0.0002469661150512214,1567,0.0004991331757289205,3167,6345,-1.000001,0,547.7381501197815,Two Conv2D layers back to back
0-1avgpool_h16c128m64k1d1_valid_wave,PASS,0.01856212235649547,98305,0.01856212235649547,98305,5296,-1.000001,0,230.34763860702515,A unit test
0-1avgpool_h16c128m64k3d1_valid_wave,PASS,0.05722507088846881,484353,0.05722507088846881,484353,8464,-1.000001,0,235.35591292381287,A unit test
0-1avgpool_wave_h149c1m1k1d2_valid,PASS,0.0023087859755676716,33452,0.0023087859755676716,33452,14489,-1.000001,0,257.37814688682556,A unit test
0-1avgpool_wave_h17c768m768k3d1_same,PASS,0.05542407350391341,3420275,0.0683360989126736,4217089,61711,-1.000001,0,293.4253544807434,A unit test
0-1avgpool_wave_h1c192m192k1d1_same,PASS,0.0004848739495798319,577,0.0004848739495798319,577,1190,-1.000001,0,274.3966829776764,A unit test
0-1avgpool_wave_h1c192m192k1d1_valid,PASS,0.00046872461413484975,577,0.00046872461413484975,577,1231,-1.000001,0,303.4392685890198,A unit test
0-1avgpool_wave_h35c192m192k3d1_same,PASS,0.06212435729174708,4023484,0.06900024704701613,4468801,64765,-1.000001,0,319.4574339389801,A unit test
0-1avgpool_wave_h35c256m256k3d1_same,PASS,0.06243840128493116,5364645,0.06934904968633249,5958401,85919,-1.000001,0,352.49513006210327,A unit test
0-1avgpool_wave_h35c288m288k3d1_same,PASS,0.05871413561630508,6035226,0.06521257904465415,6703201,102790,-1.000001,0,346.4936408996582,A unit test
0-1avgpool_wave_h71c192m192k3d1,PASS,0.06581877989528163,17448032,0.06937051665082311,18389569,265092,-1.000001,0,416.59696435928345,A unit test
0-1avgpool_wave_h71c1m1k3d1_same,PASS,0.001879078615441876,90876,0.0019804805425747488,95780,48362,-1.000001,0,328.39203810691833,A unit test
0-1avgpool_wave_h71c1m1k3d1_valid,PASS,0.0019796234483059534,90740,0.0019796234483059534,90740,45837,-1.000001,0,333.4121980667114,A unit test
0-1avgpool_wave_h8c1280m1280k3d1_same,PASS,0.037975377665876775,1025639,0.057630368779620855,1556481,27008,-1.000001,0,369.46346068382263,A unit test
0-1avgpool_wave_h8c2048m2048k3d1_same,PASS,0.038935677509668545,1641022,0.05908769307424015,2490369,42147,-1.000001,0,397.4951777458191,A unit test
0-1clipbyvalue_wave,PASS,0.00010052910052910052,57,0.00010052910052910052,57,567,-1.000001,0,373.46532368659973,A unit test
0-1conv-h8r3c4m4-relu_wave,PASS,0.007072685973878478,12455,0.01084099943214083,19091,1761,-1.000001,0,366.4554829597473,Two Conv2D layers back to back
0-1conv0_b16_wave,PASS,9.002647837599295e-06,51,9.002647837599295e-06,51,5665,-1.000001,0,372.46282625198364,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h16_wave,PASS,0.0006914798206278026,771,0.0006914798206278026,771,1115,-1.000001,0,372.4646453857422,"Existance test for 1 conv2D layer with 1x1 filter, 16x16 image, 1 input channel"
0-1conv0_c1h2_wave,PASS,2.2222222222222223e-05,15,2.2222222222222223e-05,15,675,-1.000001,0,390.47321701049805,"Existance test for 1 conv2D layer with 1x1 filter, 2x2 image, 1 input channel"
0-1conv0_ckpt_wave,PASS,8.510638297872341e-06,6,8.510638297872341e-06,6,705,-1.000001,0,673.7765245437622,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r2s2_wave,PASS,0.0007113970588235294,774,0.0007113970588235294,774,1088,-1.000001,0,665.762579202652,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r3s2_wave,PASS,0.0008731343283582089,1287,0.0009626865671641792,1419,1474,-1.000001,0,413.47895216941833,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h55c256m1_wave,PASS,0.02107177319886817,2323458,0.02107177319886817,2323458,110264,-1.000001,0,438.4898111820221,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_padvalid_wave,PASS,0.002040221752853484,1281804,0.002040221752853484,1281804,628267,-1.000001,0,640.1050503253937,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_qemu_wave,PASS,8.823529411764707e-06,6,8.823529411764707e-06,6,680,-1.000001,0,404.44479298591614,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_subnormal_wave,PASS,7.894736842105265e-06,6,7.894736842105265e-06,6,760,-1.000001,0,409.44767141342163,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_wave,PASS,7.894736842105265e-06,6,7.894736842105265e-06,6,760,-1.000001,0,420.45948028564453,Existence test for wave scheduler
0-1conv0_wave_h35c288m64,PASS,0.7752496041138109,45529634,0.7752496041138109,45529634,58729,-1.000001,0,450.89160418510437,Existence test for wave scheduler
0-1conv0m16_wave,PASS,7.306590257879657e-05,51,7.306590257879657e-05,51,698,-1.000001,0,439.8813376426697,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m4_wave,PASS,2.1276595744680852e-05,15,2.1276595744680852e-05,15,705,-1.000001,0,442.8826744556427,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m8_wave,PASS,3.829787234042553e-05,27,3.829787234042553e-05,27,705,-1.000001,0,478.9159653186798,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv1avgpool_wave,PASS,0.00010921052631578947,83,0.00010921052631578947,83,760,-1.000001,0,472.9095227718353,Two Conv2D layers back to back
0-1conv1avgpool_wave_2tpbs,PASS_WAIVE-QEMU-KAENA830,0.00022172949002217295,100,0.00022172949002217295,100,451,-1.000001,0,895.3620240688324,Two Conv2D layers back to back
0-1conv1ba1_h1c1m1_wave,PASS,1.3623978201634877e-05,10,1.3623978201634877e-05,10,734,-1.000001,0,466.90085434913635,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_wave,PASS,0.004453799500535141,12484,0.004453799500535141,12484,2803,-1.000001,0,458.4915130138397,Two Conv2D layers back to back
0-1conv1ba1_h4c1m256_wave,PASS,0.007098560354374307,12820,0.007098560354374307,12820,1806,-1.000001,0,457.489625453949,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_wave,PASS,0.00026474442988204454,202,0.00026474442988204454,202,763,-1.000001,0,442.47459745407104,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_b2_wave,PASS,0.0025847303790710093,24206,0.0025847303790710093,24206,9365,-1.000001,0,447.4802601337433,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_wave,PASS,0.002411553784860558,12106,0.002411553784860558,12106,5020,-1.000001,0,448.48085951805115,Two Conv2D layers back to back
0-1conv1ba1_wave,PASS,0.00709070796460177,12820,0.00709070796460177,12820,1808,-1.000001,0,706.7448732852936,Two Conv2D layers back to back
0-1conv1maxpool_c128m64h128_val_wave,PASS,4.714728643428229,2345214466,4.714728643428229,2345214466,497423,-1.000001,0,776.9012560844421,Two Conv2D layers back to back
0-1conv1maxpool_c128m64h16_val_wave,PASS,0.7843354765506808,29032962,0.7843354765506808,29032962,37016,-1.000001,0,463.48567748069763,Two Conv2D layers back to back
0-1conv1maxpool_wave_k3d1,PASS,0.00015222772277227723,123,0.00015222772277227723,123,808,-1.000001,0,448.46881675720215,Two Conv2D layers back to back
0-1conv1pool_wave,PASS,0.008749213011542498,8338,0.008749213011542498,8338,953,-1.000001,0,438.4607346057892,Two Conv2D layers back to back
0-1conv_b1h1r1s1c2m2_tile_wave,PASS,2.263083451202263e-05,16,2.263083451202263e-05,16,707,-1.000001,0,430.5295386314392,Two Conv2D layers back to back
0-1conv_c128m64h128_waveg,PASS,4.624217805103685,2344325828,4.769718711474316,2418089986,506967,-1.000001,0,759.9098942279816,Two Conv2D layers back to back
0-1conv_dilated_1d_h1536r3c64m64d2_wave,PASS,1.8289781742266082,38547544,1.8289781742266082,38547544,21076,-1.000001,0,423.5126886367798,Two Conv2D layers back to back
0-1conv_dilated_1d_h32_wave,PASS,0.00036985236985236986,476,0.00036985236985236986,476,1287,-1.000001,0,398.4147536754608,Two Conv2D layers back to back
0-1conv_dilated_1d_h32r3c64m64d2_wave,PASS,0.11781933805463216,815192,0.11781933805463216,815192,6919,-1.000001,0,392.4111351966858,Two Conv2D layers back to back
0-1conv_dilated_h32_wave,PASS,0.0022036679536679535,22830,0.0022036679536679535,22830,10360,-1.000001,0,425.3625452518463,Two Conv2D layers back to back
0-1conv_dilated_wave,PASS,0.000919442761962447,1518,0.000919442761962447,1518,1651,-1.000001,0,422.354190826416,Two Conv2D layers back to back
0-1conv_exp_pad_wave,PASS,0.0015941043083900226,7030,0.0015941043083900226,7030,4410,-1.000001,0,423.3497395515442,Two Conv2D layers back to back
0-1conv_h16r1c128m64_wave,PASS,0.4731612110378729,4235266,0.4731612110378729,4235266,8951,-1.000001,0,432.2792601585388,Two Conv2D layers back to back
0-1conv_h16r3c128m64_wave,PASS,0.7890293221629856,29007874,0.7890293221629856,29007874,36764,-1.000001,0,723.8038017749786,Two Conv2D layers back to back
0-1conv_h17c196r1_wave,PASS,0.01868533772652389,170130,0.01868533772652389,170130,9105,-1.000001,0,453.5085597038269,Two Conv2D layers back to back
0-1conv_h4_sigmoid_wave,FAIL,6.513409961685824e-05,68,6.513409961685824e-05,68,1044,-1.000001,0,448.4891839027405,Two Conv2D layers back to back
0-1conv_h4_softplus_wave,PASS,6.69950738916256e-05,68,6.69950738916256e-05,68,1015,-1.000001,0,430.3663926124573,Two Conv2D layers back to back
0-1conv_h4r1_b2_wave,PASS,8.975521305530372e-05,99,8.975521305530372e-05,99,1103,-1.000001,0,450.17845034599304,Two Conv2D layers back to back
0-1conv_h4r1_wave,PASS,6.910569105691057e-05,51,6.910569105691057e-05,51,738,-1.000001,0,450.16834449768066,Two Conv2D layers back to back
0-1conv_h4r2s2_wave,PASS,6.529625151148732e-05,54,6.529625151148732e-05,54,827,-1.000001,0,458.1196277141571,Two Conv2D layers back to back
