Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-10conv_relu_wave,PASS,0.0005688960515713136,1412,0.0011490733279613215,2852,2482,0.971926,2553.6923592948438,51.54651856422424,Resnet-like network with 10 Conv2D and Relu layer pairs
0-116conv_tanh_wave,PASS,0.0005971817786256987,17842,0.0012130401312046056,36242,29877,3.624478,8243.11804348102,63.618080377578735,Resnet-like network with 116 Conv2D and Relu layer pairs
0-1conv0_b16_wave,PASS,4.377682403433476e-05,51,4.377682403433476e-05,51,1165,0.47174900000000003,2469.533586716665,43.26501941680908,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h16_wave,PASS,0.0007811550151975684,771,0.0007811550151975684,771,987,0.501405,1968.468603224938,46.468592405319214,"Existance test for 1 conv2D layer with 1x1 filter, 16x16 image, 1 input channel"
0-1conv0_c1h2_wave,PASS,5.319148936170213e-05,15,5.319148936170213e-05,15,282,0.193438,1457.8314498702427,41.2324697971344,"Existance test for 1 conv2D layer with 1x1 filter, 2x2 image, 1 input channel"
0-1conv0_ckpt_wave,PASS,2.1818181818181818e-05,6,2.1818181818181818e-05,6,275,0.067411,4079.452908279064,14.120778799057007,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r2s2_wave,PASS,0.00107202216066482,774,0.00107202216066482,774,722,0.524743,1375.9116367440824,44.27135467529297,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r3s2_wave,PASS,0.0012844311377245509,1287,0.0014161676646706586,1419,1002,0.242568,4130.800435341842,46.46497464179993,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h55c256m1_wave,PASS,0.007259445104042992,2323458,0.007259445104042992,2323458,320060,51.726182,6187.582141670538,97.97861790657043,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_padvalid_wave,PASS,0.0019555345360234943,1281804,0.0019555345360234943,1281804,655475,98.38638300000001,6662.253251041863,179.23400163650513,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_qemu_wave,PASS,0,6,0,6,0,-1e-06,0,286.76822781562805,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_wave,PASS,2.1818181818181818e-05,6,2.1818181818181818e-05,6,275,0.085237,3226.298438471556,41.226359605789185,Existence test for wave scheduler
0-1conv0m16_wave,PASS,0.00015789473684210527,51,0.00015789473684210527,51,323,0.204427,1580.0261217940879,43.254138708114624,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m4_wave,PASS,5.319148936170213e-05,15,5.319148936170213e-05,15,282,0.183138,1539.8224289879763,44.26394486427307,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m8_wave,PASS,9.121621621621621e-05,27,9.121621621621621e-05,27,296,0.084402,3507.0258998601926,44.2636923789978,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv1avgpool_wave,PASS,0.00025075528700906345,83,0.00025075528700906345,83,331,0.308661,1072.3738988728735,44.26350283622742,Two Conv2D layers back to back
0-1conv1ba1_fp32_wave,PASS,0.1994792601557511,226796349,0.2084457465728243,236990724,1136942,189.36854,6003.8589303165145,285.7563691139221,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_fp32_wave,PASS,0.0031879468845760982,12484,0.0031879468845760982,12484,3916,1.267832,3088.7373090441,46.45383024215698,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_wave,PASS,0.0055435168738898755,12484,0.0055435168738898755,12484,2252,0.540276,4168.239936624985,45.444780111312866,Two Conv2D layers back to back
0-1conv1ba1_h4c1m1_fp32_wave,PASS,0.00021341463414634146,70,0.00021341463414634146,70,328,0.15715099999999999,2087.164574199337,44.25938010215759,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_fp32_wave,PASS,0.0005611111111111111,202,0.0005611111111111111,202,360,0.165154,2179.783717015634,44.257763624191284,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_wave,PASS,0.0006047904191616766,202,0.0006047904191616766,202,334,0.225581,1480.62115160408,43.2428617477417,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_b2_wave,PASS,0.0028460905349794235,24206,0.0028460905349794235,24206,8505,4.28559,1984.557552169013,45.376227378845215,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_fp32_wave,PASS,0.0010729415935478153,12106,0.0010729415935478153,12106,11283,3.118003,3618.6623297026977,48.49104380607605,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_wave,PASS,0.002985450061652281,12106,0.002985450061652281,12106,4055,1.090052,3720.0060180615237,45.373024702072144,Two Conv2D layers back to back
0-1conv1ba1_wave,PASS,0.0042619680851063825,12820,0.0042619680851063825,12820,3008,1.385285,2171.3943340179094,44.250365018844604,Two Conv2D layers back to back
0-1conv1maxpool_k3d2_wave,WAIVE_WAVESC,0,91,0,603,0,-1e-06,0,34.13612651824951,Two Conv2D layers back to back
0-1conv1pool_b5_wave,WAIVE_WAVESC,0,403,0,403,0,-1e-06,0,33.123534202575684,Two Conv2D layers back to back
0-1conv1pool_b5m3_wave,WAIVE_WAVESC,0,1045,0,1045,0,-1e-06,0,33.121498823165894,Two Conv2D layers back to back
0-1conv1pool_wave,PASS,0.00924390243902439,8338,0.00924390243902439,8338,902,0.5216919999999999,1728.9895187198579,41.20058465003967,Two Conv2D layers back to back
0-1conv_b1h1r1s1c2m2_tile_wave,PASS,5.7347670250896056e-05,16,5.7347670250896056e-05,16,279,0.198647,1404.5014523249786,47.46803545951843,Two Conv2D layers back to back
0-1conv_h4r1_b2_wave,PASS,0.00027123287671232876,99,0.00027123287671232876,99,365,0.328965,1109.5405286276655,42.218981981277466,Two Conv2D layers back to back
0-1conv_h4r1_wave,PASS,0.0001619047619047619,51,0.0001619047619047619,51,315,0.23639,1332.5436778205508,44.239526987075806,Two Conv2D layers back to back
0-1conv_h4r2s2_wave,PASS,0.00017880794701986754,54,0.00017880794701986754,54,302,0.219236,1377.5109927201738,45.35977029800415,Two Conv2D layers back to back
0-1conv_h4r3s1_b2_wave,PASS,0.0005496323529411765,299,0.0011378676470588235,619,544,0.29741500000000004,1829.0940268648183,44.23798084259033,Two Conv2D layers back to back
0-1conv_h4r3s1_wave,PASS,0.00037804878048780483,155,0.0007682926829268293,315,410,0.188529,2174.731738883673,44.23749399185181,Two Conv2D layers back to back
0-1conv_h6r2s3_wave,PASS,0.00023870967741935483,74,0.00023870967741935483,74,310,0.201773,1536.3799913764478,41.18983316421509,Two Conv2D layers back to back
0-1conv_h6r3s2_b2_wave,PASS,0.0006858974358974359,321,0.0008696581196581197,407,468,0.202622,2309.719576353999,45.35385179519653,Two Conv2D layers back to back
0-1conv_h6r3s2_wave,PASS,0.00044623655913978496,166,0.0005618279569892473,209,372,0.285949,1300.931284949414,44.23297166824341,Two Conv2D layers back to back
0-1conv_s8_32b_wave,PASS,0.0005493827160493827,267,0.0005493827160493827,267,486,0.117797,4125.74174214963,44.23246431350708,Two Conv2D layers back to back
0-1conv_s8_wave,PASS,0.0006989528795811518,267,0.0006989528795811518,267,382,0.147358,2592.326171636423,45.349769115448,Two Conv2D layers back to back
0-1conv_tile_r1_e1_wave,PASS,0.0015434326479227864,3678,0.0015434326479227864,3678,2383,0.5844779999999999,4077.1423389759757,40.173184633255005,Single Conv2D layer with a large image
0-1conv_tile_r1_wave,PASS,0.0015434326479227864,3678,0.0015434326479227864,3678,2383,1.5893350000000002,1499.3692330440088,44.228477478027344,Single Conv2D layer with a large image
0-1conv_tile_r1h32_wave,PASS,0.0012958280657395702,3075,0.0012958280657395702,3075,2373,1.342031,1768.2154883158437,45.34692335128784,Single Conv2D layer with a large image
0-1conv_tile_wave,PASS,0.001744549841903811,20966,0.0019375936095856214,23286,12018,4.430821,2712.3641419953547,50.46292471885681,Single Conv2D layer with a large image
0-1mp_r3s2_16_wave,PASS,0.0016271428571428572,1139,0.0016271428571428572,1139,700,0.481005,1455.2863275849522,46.4096360206604,Single MaxPoll layer
0-2conv3_relu_b16_wave,PASS,0.0008024960998439937,2572,0.001601248049921997,5132,3205,1.261088,2541.456266335101,47.443790912628174,A unit test
0-2conv3_relu_wave,PASS,0.00040093240093240094,172,0.0007738927738927738,332,429,0.24543,1747.9525730350813,45.341533184051514,A unit test
0-2matmult_add_fp32_wave,PASS,0.0012095498567131439,4217352,0.0012095498567131439,4217352,3486712,317.756737,10972.897169446955,543.3291189670563,"Two layer, BiasAdd followed by ResAdd"
0-3conv_1concat,PASS_WAIVE_INCEPTIONV3,2.4183796856106408e-05,20,2.4183796856106408e-05,20,827,0.487036,1698.026429257796,54.49368858337402,A unit test
0-3conv_ba_mult_fp32_wave,PASS,0.0020140486936621954,31683,0.0021377534803890407,33629,15731,5.2512229999999995,2995.683100870026,47.43977236747742,A unit test
0-3conv_ba_resadd_fp16_wave,PASS,0.0019896067021873244,113519,0.002121214245653393,121028,57056,13.940066000000002,4092.9504924869075,59.510260581970215,"Two layer, BiasAdd followed by ResAdd"
0-3conv_ba_resadd_fp32_wave,PASS,0.0020200548081714003,113519,0.0021536764182504093,121028,56196,12.189283000000001,4610.2793741026435,56.49655270576477,"Two layer, BiasAdd followed by ResAdd"
0-3conv_ba_resadd_h1_fp16_wave,PASS,3.610108303249097e-05,20,3.610108303249097e-05,20,554,0.178587,3102.1294943080966,45.333526849746704,"Two layer, BiasAdd followed by ResAdd"
0-3conv_relu_wave,PASS,2.6022304832713758e-05,14,2.6022304832713758e-05,14,538,0.20813399999999999,2584.873206684156,44.211456298828125,A unit test
0-4conv_relu_nne,PASS,0.00037804878048780483,310,0.0007682926829268293,630,820,0.199546,4109.328174957152,56.49449181556702,A unit test
0-act_wave,WAIVE-KAENA452,0,1026,0,1026,0,-1e-06,0,33.08468008041382,A unit test
0-ba_relu_fp32_wave,PASS,4.379562043795621e-05,12,4.379562043795621e-05,12,274,0.30474900000000005,899.1005712898154,37.126991271972656,A unit test
0-neg,PASS,0,0,0,0,0,-1e-06,0,7.0231263637542725,Negative test
0-resadd_fp32_wave,WAIVE-RESADD_ME,0,3476,0,3476,0,-1e-06,0,46.45632266998291,"Two layer, BiasAdd followed by ResAdd"
