Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-10conv_relu_wave,PASS,0.0005782145782145782,1412,0.001167895167895168,2852,2442,1.0686120000000001,2285.2073530898024,41.34921908378601,Resnet-like network with 10 Conv2D and Relu layer pairs
0-116conv_tanh_wave,WAIVE-ME_ACC,0,17842,0,36242,0,-1e-06,0,53.570340394973755,Resnet-like network with 116 Conv2D and Relu layer pairs
0-1ap0,PASS,0.001484848484848485,49,0.001484848484848485,49,33,0.027427,1203.193932985744,34.170265913009644,Single AvgPoll layer
0-1ap7x7,PASS,0.0064489376285126795,9409,0.0064489376285126795,9409,1459,0.258245,5649.67375941451,35.17904734611511,Single AvgPoll layer
0-1conv0,PASS,4.1958041958041954e-05,6,4.1958041958041954e-05,6,143,0.055681,2568.2010021371743,37.19617962837219,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_b16_wave,PASS,4.545454545454545e-05,51,4.545454545454545e-05,51,1122,0.391674,2864.627215490433,40.264408588409424,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h16_wave,PASS,0.0007859327217125383,771,0.0007859327217125383,771,981,0.158093,6205.208326744384,42.38167142868042,"Existance test for 1 conv2D layer with 1x1 filter, 16x16 image, 1 input channel"
0-1conv0_c1h2,PASS,9.933774834437085e-05,15,9.933774834437085e-05,15,151,0.066036,2286.631534314616,45.53212213516235,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h2_wave,PASS,5.415162454873646e-05,15,5.415162454873646e-05,15,277,0.108946,2542.5440126301105,41.34153342247009,"Existance test for 1 conv2D layer with 1x1 filter, 2x2 image, 1 input channel"
0-1conv0_h16r2s2_wave,PASS,0.0010810055865921788,774,0.0010810055865921788,774,716,0.26905300000000004,2661.18571433881,35.1728253364563,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r3s2_wave,PASS,0.001292168674698795,1287,0.0014246987951807228,1419,996,0.25037600000000004,3978.017062338243,42.378063440322876,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h55c256m1_wave,PASS,0.007289005590377774,2323458,0.007289005590377774,2323458,318762,53.370587,5972.615590681062,96.84075093269348,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_padvalid_wave,PASS,0.0020706988465639233,1281804,0.0020706988465639233,1281804,619020,99.629087,6213.245736157353,160.58983492851257,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_qemu_wave,PASS,0,6,0,6,0,-1e-06,0,921.0882482528687,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_wave,PASS,2.2222222222222223e-05,6,2.2222222222222223e-05,6,270,0.128829,2095.8014111729503,39.24068021774292,Existence test for wave scheduler
0-1conv0m16_wave,PASS,0.0001683168316831683,51,0.0001683168316831683,51,303,0.23686,1279.236679895297,38.227816581726074,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m4_wave,PASS,5.474452554744526e-05,15,5.474452554744526e-05,15,274,0.262975,1041.9241372754063,43.47895336151123,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m8_wave,PASS,9.507042253521127e-05,27,9.507042253521127e-05,27,284,0.290148,978.8108137915822,38.225804805755615,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv1avgpool_wave,PASS,0.0002585669781931464,83,0.0002585669781931464,83,321,0.158471,2025.6072088899546,40.250433921813965,Two Conv2D layers back to back
0-1conv1ba1_fp32_wave,PASS,0.20007723476106795,226796349,0.20907059981791618,236990724,1133544,176.818811,6410.7658771667675,268.00253081321716,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_fp32_wave,PASS,0.0033550120935232465,12484,0.0033550120935232465,12484,3721,1.7973560000000002,2070.2632088467726,40.24894857406616,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_wave,PASS,0.006069032571706368,12484,0.006069032571706368,12484,2057,0.48722600000000005,4221.860081358548,41.327991247177124,Two Conv2D layers back to back
0-1conv1ba1_h4c1m1,PASS,0.000330188679245283,70,0.000330188679245283,70,212,0.152656,1388.7433183104497,39.23225808143616,Two Conv2D layers back to back
0-1conv1ba1_h4c1m1_fp32,PASS,0.00030701754385964913,70,0.00030701754385964913,70,228,0.067634,3371.0855486885293,43.47243571281433,Two Conv2D layers back to back
0-1conv1ba1_h4c1m1_fp32_wave,PASS,0.00021739130434782607,70,0.00021739130434782607,70,322,0.206484,1559.4428624009608,40.24490809440613,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_fp32_wave,PASS,0.0005754985754985756,202,0.0005754985754985756,202,351,0.0966,3633.5403726708073,42.3611900806427,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_wave,PASS,0.0006215384615384616,202,0.0006215384615384616,202,325,0.259465,1252.5774189197002,40.24397563934326,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_b2_wave,PASS,0.002997275879148093,24206,0.002997275879148093,24206,8076,2.4624829999999998,3279.616549637094,36.15888476371765,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_fp32_wave,PASS,0.0010768546521971178,12106,0.0010768546521971178,12106,11242,3.0746149999999997,3656.3927516128037,42.358192682266235,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_wave,PASS,0.0029972765536023767,12106,0.0029972765536023767,12106,4039,1.09684,3682.396703256628,40.240861654281616,Two Conv2D layers back to back
