Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-10conv_relu,PASS,0.00011740251101687869,1412,0.00023713311715307223,2852,12027,1.8866420000000002,6374.818328013475,27.296523809432983,Resnet-like network with 10 Conv2D and Relu layer pairs
0-10conv_relu_wave,WAIVE_BUG_KAENA411,0.0012429577464788731,1412,0.00251056338028169,2852,1136,0.1536,7395.833333333334,29.39849042892456,Resnet-like network with 10 Conv2D and Relu layer pairs
0-116conv_tanh,PASS,0.00011612634483835905,17842,0.00023588448546305399,36242,153643,20.354329999999997,7548.418444625789,56.52720928192139,Resnet-like network with 116 Conv2D and Relu layer pairs
0-116conv_tanh_wave,WAIVE-ME_ACC,0,17842,0,36242,0,-1e-06,0,29.404178619384766,Resnet-like network with 116 Conv2D and Relu layer pairs
0-1ap0,PASS,0.002130434782608696,49,0.002130434782608696,49,23,0.008977,2562.103152500835,26.245012283325195,Single AvgPoll layer
0-1ap7x7,PASS,0.03840408163265306,9409,0.03840408163265306,9409,245,0.058811999999999996,4165.816500034007,28.361194372177124,Single AvgPoll layer
0-1conv0,PASS,4.1379310344827587e-05,6,4.1379310344827587e-05,6,145,0.022317,6497.289062149931,26.243866443634033,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h16_wave,PASS,0.0011825153374233127,771,0.0011825153374233127,771,652,0.099879,6527.898757496571,30.408246278762817,"Existance test for 1 conv2D layer with 1x1 filter, 16x16 image, 1 input channel"
0-1conv0_c1h2,PASS,9.933774834437085e-05,15,9.933774834437085e-05,15,151,0.022470999999999998,6719.772150772107,26.241711616516113,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h2_wave,PASS,0.00010135135135135136,15,0.00010135135135135136,15,148,0.098434,1503.545522888433,26.2414231300354,"Existance test for 1 conv2D layer with 1x1 filter, 2x2 image, 1 input channel"
0-1conv0_h16r2s2_wave,PASS,0.0016717062634989202,774,0.0016717062634989202,774,463,0.134098,3452.698772539486,28.35644841194153,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r3s2_wave,PASS,0.001736842105263158,1287,0.0019149797570850204,1419,741,0.094748,7820.745556634441,27.285808324813843,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h55c256m1_wave,PASS,0.27480283855706683,2323458,0.27480283855706683,2323458,8455,0.9554159999999999,8849.548259606287,31.41281795501709,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_padvalid_wave,PASS,0.0020749122236197377,1281804,0.0020749122236197377,1281804,617763,74.187062,8327.098867993991,111.11137080192566,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_wave,PASS,4.225352112676056e-05,6,4.225352112676056e-05,6,142,0.020780999999999997,6833.164910254561,28.352434873580933,Existence test for wave scheduler
0-1conv0m4_wave,PASS,0.00010344827586206896,15,0.00010344827586206896,15,145,0.022031,6581.634968907449,27.281764268875122,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m8_wave,PASS,0.00017647058823529413,27,0.00017647058823529413,27,153,0.115314,1326.812008949477,27.280490398406982,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv1avgpool_wave,PASS,0.00043455497382198955,83,0.00043455497382198955,83,191,0.051824,3685.551096017289,27.280202865600586,Two Conv2D layers back to back
0-1conv1ba1_fp32_wave,PASS,0.3726476631920711,226796349,0.38939797702297707,236990724,608608,80.637651,7547.442075166598,140.4860908985138,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_fp32_wave,PASS,0.037945288753799385,12484,0.037945288753799385,12484,329,0.042053,7823.460870805888,28.347696781158447,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_wave,PASS,0.037945288753799385,12484,0.037945288753799385,12484,329,0.175257,1877.2431343683847,27.27741813659668,Two Conv2D layers back to back
0-1conv1ba1_h4c1m1,PASS,0.00035532994923857873,70,0.00035532994923857873,70,197,0.046751,4213.8136082650635,28.345686435699463,Two Conv2D layers back to back
0-1conv1ba1_h4c1m1_fp32,PASS,0.00035897435897435894,70,0.00035897435897435894,70,195,0.047041,4145.320039965137,26.22691798210144,Two Conv2D layers back to back
0-1conv1ba1_h4c1m1_fp32_wave,PASS,0.0004093567251461988,70,0.0004093567251461988,70,171,0.043293,3949.8302265955235,27.27539038658142,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_fp32_wave,PASS,0.0011676300578034682,202,0.0011676300578034682,202,173,0.034048999999999996,5080.912802138096,26.224632501602173,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_wave,PASS,0.0011542857142857145,202,0.0011542857142857145,202,175,0.120664,1450.3082941059472,27.273202180862427,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_fp32_wave,PASS,0.002195104261106074,12106,0.002195104261106074,12106,5515,0.876698,6290.649687805835,30.385985612869263,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_wave,PASS,0.0027119175627240144,12106,0.0027119175627240144,12106,4464,0.7068329999999999,6315.494607637165,28.339441061019897,Two Conv2D layers back to back
0-1conv1ba1_wave,PASS,0.017880055788005576,12820,0.017880055788005576,12820,717,0.36480500000000005,1965.4335878071845,26.255248546600342,Two Conv2D layers back to back
0-1conv1maxpool_k3d2_wave,WAIVE_WAVESC,0,91,0,603,0,-1e-06,0,22.18211579322815,Two Conv2D layers back to back
0-1conv1pool,PASS,0.00042564102564102564,83,0.00042564102564102564,83,195,0.062474,3121.298460159426,26.218106508255005,Two Conv2D layers back to back
0-1conv1pool_b5_wave,WAIVE_WAVESC,0,403,0,403,0,-1e-06,0,24.19003677368164,Two Conv2D layers back to back
0-1conv1pool_b5m3_wave,WAIVE_WAVESC,0,1045,0,1045,0,-1e-06,0,23.182960033416748,Two Conv2D layers back to back
0-1conv1pool_wave,PASS,0.014996402877697842,8338,0.014996402877697842,8338,556,0.216481,2568.3547285904997,26.215986967086792,Two Conv2D layers back to back
0-1conv_h4r1_wave,PASS,0.00029651162790697675,51,0.00029651162790697675,51,172,0.052611,3269.278287810534,27.262914180755615,Two Conv2D layers back to back
0-1conv_h4r2s2_wave,PASS,0.00033128834355828214,54,0.00033128834355828214,54,163,0.044836,3635.47149611919,28.330421924591064,Two Conv2D layers back to back
0-1conv_h4r3s1,PASS,0.00011751326762699015,155,0.00023881728582259286,315,1319,0.139815,9433.894789543325,25.190457820892334,Two Conv2D layers back to back
0-1conv_h4r3s1_wave,PASS,0.0005871212121212122,155,0.0011931818181818183,315,264,0.075292,3506.348616054827,27.259894371032715,Two Conv2D layers back to back
0-1conv_h6r2s3_wave,PASS,0.00045398773006134963,74,0.00045398773006134963,74,163,0.03582,4550.530429927415,28.327218294143677,Two Conv2D layers back to back
0-1conv_h6r3s2_wave,PASS,0.000751131221719457,166,0.0009457013574660634,209,221,0.134269,1645.9495490396146,26.210022926330566,Two Conv2D layers back to back
0-1conv_s2,PASS,0.00017880794701986754,27,0.00017880794701986754,27,151,0.045512,3317.806292845843,26.24161648750305,Two Conv2D layers back to back
0-1conv_s8,PASS,0.0017682119205298013,267,0.0017682119205298013,267,151,0.022889,6597.055354100223,26.207903146743774,Two Conv2D layers back to back
0-1conv_s8_32b,PASS,0.0017919463087248321,267,0.0017919463087248321,267,149,0.048889,3047.7203460901223,25.18446373939514,Two Conv2D layers back to back
0-1conv_s8_wave,PASS,0.0018040540540540538,267,0.0018040540540540538,267,148,0.09268,1596.8925334484247,26.206825733184814,Two Conv2D layers back to back
0-1conv_tile,PASS,0.0009278222772934459,20966,0.001030490773111475,23286,22597,2.745316,8231.110735521886,28.320285320281982,Single Conv2D layer with a large image
0-1conv_tile_r1_e1,PASS,0.0010013612850530902,3678,0.0010013612850530902,3678,3673,0.49021200000000004,7492.676637862802,26.20463275909424,Single Conv2D layer with a large image
0-1conv_tile_r1_e1_wave,PASS,0.0018463855421686748,3678,0.0018463855421686748,3678,1992,0.247893,8035.725091067517,27.249964237213135,Single Conv2D layer with a large image
0-1conv_tile_r1_wave,PASS,0.0018463855421686748,3678,0.0018463855421686748,3678,1992,0.238057,8367.743859663862,28.31796646118164,Single Conv2D layer with a large image
0-1conv_tile_r1h32,PASS,0.0011845146379044686,3075,0.0011845146379044686,3075,2596,0.606792,4278.237023559968,25.177456855773926,Single Conv2D layer with a large image
0-1conv_tile_r1h32_wave,PASS,0.00215941011235955,3075,0.00215941011235955,3075,1424,0.247991,5742.143868124247,29.349238872528076,Single Conv2D layer with a large image
0-1conv_tile_wave,PASS,0.001899438304040587,20966,0.0021096213082080085,23286,11038,1.994563,5534.044299427995,27.24570918083191,Single Conv2D layer with a large image
0-1mp0,PASS,0.002130434782608696,49,0.002130434782608696,49,23,0.029495,779.7931852856416,27.245357751846313,Single MaxPoll layer
0-1mp0c64,PASS,0.014495283018867924,3073,0.014495283018867924,3073,212,0.144644,1465.6674317635022,26.19628667831421,Single MaxPoll layer
0-1mp_r3s2,PASS,0.002279069767441861,98,0.002279069767441861,98,43,0.073623,584.0566127433003,26.195916175842285,Single MaxPoll layer
0-1mp_r3s2_112_55,PASS,0.0024601571680376026,66995,0.0024601571680376026,66995,27232,4.935078,5518.048549587261,32.37143898010254,Single MaxPoll layer
0-1mp_r3s2_16_wave,PASS,0.0025424107142857145,1139,0.0025424107142857145,1139,448,0.059462,7534.22353772157,27.241105556488037,Single MaxPoll layer
0-2conv0,PASS,3.4843205574912885e-05,10,3.4843205574912885e-05,10,287,0.036912,7775.249241439098,26.192676544189453,A unit test
0-2conv3_32b,PASS,0.00011841100076394193,155,0.0002406417112299465,315,1309,0.255425,5124.7920133111475,26.192323446273804,A unit test
0-2conv3_relu,PASS,0.00012845407020164302,172,0.0002479462285287528,332,1339,0.31785100000000005,4212.665682977244,27.363245487213135,A unit test
0-2conv3_relu_wave,PASS,0.0006515151515151515,172,0.0012575757575757577,332,264,0.028881999999999998,9140.64122983173,29.37731409072876,A unit test
0-2conv_pad2,PASS,0.00017052980132450333,103,0.00024834437086092715,150,604,0.086367,6993.411835539037,28.361180067062378,Single Conv2D layer that exercises padding
0-2conv_pad2as,PASS,4.347826086956522e-05,24,7.608695652173914e-05,42,552,0.107996,5111.30041853402,28.36068058013916,Single Conv2D layer that exercises padding
0-2conv_pad3,PASS,0.00011751326762699015,155,0.00023881728582259286,315,1319,0.27889,4729.463229230162,26.348376989364624,Single Conv2D layer that exercises padding
0-2conv_pad5,PASS,6.874115983026874e-05,243,0.00023847241867043848,843,3535,0.425491,8308.048818893936,27.356546640396118,Single Conv2D layer that exercises padding
0-2matmult_add_fp32_wave,PASS,0.05953264352564193,4217352,0.05953264352564193,4217352,70841,6.03305,11742.153637049254,144.42338681221008,"Two layer, BiasAdd followed by ResAdd"
0-30conv3,PASS,0.00010530039038960358,4019,0.0002268713810359735,8659,38167,5.873594,6498.065749862861,36.37793278694153,A unit test
0-3conv_ba_mult_fp32_wave,PASS,0.00225181236673774,31683,0.002390120824449183,33629,14070,1.815925,7748.117350661509,36.35460138320923,A unit test
0-3conv_ba_resadd_fp16_wave,PASS,0.002092824748349987,113519,0.0022312599092953796,121028,54242,6.219348,8721.492992513042,39.43883776664734,"Two layer, BiasAdd followed by ResAdd"
0-3conv_ba_resadd_fp32_wave,PASS,0.00209290191740413,113519,0.0022313421828908555,121028,54240,5.771355,9398.139604997441,38.43374037742615,"Two layer, BiasAdd followed by ResAdd"
0-3conv_relu_wave,WAIVE_BUG_KAENA411,9.333333333333334e-05,14,9.333333333333334e-05,14,150,0.10659199999999999,1407.2350645451818,32.31635093688965,A unit test
0-4conv_relu_nne,PASS,0.0005871212121212122,310,0.0011931818181818183,630,528,0.177451,2975.4692844785322,41.46079421043396,A unit test
0-act_wave,PASS,0.0038,1026,0.0038,1026,270,0.183187,1473.903715875035,35.39628529548645,A unit test
0-add,WAIVE-RESADD,0.0013076923076923077,17,0.0013076923076923077,17,13,0.025547,508.8660116647747,28.23871660232544,"Two layer, BiasAdd followed by ResAdd"
0-add_fp32,WAIVE-RESADD,0.009394594594594595,3476,0.009394594594594595,3476,370,0.120687,3065.7817329124096,27.23240828514099,"Two layer, BiasAdd followed by ResAdd"
0-add_nne,PASS,0.0009230769230769232,12,0.0009230769230769232,12,13,0.016104999999999998,807.2027320707856,36.39469313621521,"Two layer, BiasAdd followed by ResAdd"
0-add_uint8,WAIVE-RESADD,0,151,0,151,0,-1e-06,0,28.234795093536377,"Two layer, BiasAdd followed by ResAdd"
0-ba_relu_fp32_wave,PASS,8.510638297872341e-05,12,8.510638297872341e-05,12,141,0.048766,2891.358733543863,33.343883752822876,A unit test
0-biasadd,PASS,0.0009230769230769232,12,0.0009230769230769232,12,13,0.021414,607.0794807135519,32.298394203186035,Single BiasAdd layer
0-biasadd_c2,PASS,0.00026582278481012653,21,0.00026582278481012653,21,79,0.031936,2473.6973947895794,33.341655254364014,Single BiasAdd layer
0-neg,PASS,0,0,0,0,0,-1e-06,0,10.183964729309082,Negative test
0-resadd_fp32_wave,WAIVE-RESADD_ME,0,3476,0,3476,0,-1e-06,0,30.265392065048218,"Two layer, BiasAdd followed by ResAdd"
0-resadd_uint8_wave,WAIVE-RESADD_ME,0,151,0,151,0,-1e-06,0,31.27200222015381,"Two layer, BiasAdd followed by ResAdd"
0-resadd_wave,WAIVE-RESADD_ME,0,17,0,17,0,-1e-06,0,28.222320556640625,"Two layer, BiasAdd followed by ResAdd"
0-scaleadd_wave,WAIVE-LSTM,0,36,0,36,0,-1e-06,0,29.228477001190186,"Two layer, BiasAdd followed by ResAdd"
1-1conv0_c128,PASS,0.001288220551378446,514,0.001288220551378446,514,399,0.138645,2877.853510764903,32.28336763381958,Two Conv2D layers back to back
1-1conv0_c128_wave,PASS,0.0013078880407124682,514,0.0013078880407124682,514,393,0.136886,2871.002147772599,32.28285455703735,Two Conv2D layers back to back
1-1conv0_c256_wave,PASS,0.0013170731707317074,1026,0.0013170731707317074,1026,779,0.16202,4808.048389087767,33.28669285774231,Two Conv2D layers back to back
1-1conv0_h112c1m1_wave,PASS,0.002134592479156032,37635,0.002134592479156032,37635,17631,2.6622839999999997,6622.509093695489,36.32673501968384,Two Conv2D layers back to back
1-1conv0_h16c128,PASS,0.10828822882288229,98434,0.10828822882288229,98434,909,0.183601,4950.953426179596,32.265570878982544,Two Conv2D layers back to back
1-1conv0_h16c128_wave,PASS,0.1090077519379845,98434,0.1090077519379845,98434,903,0.270502,3338.23779491464,33.2836434841156,Two Conv2D layers back to back
1-1conv0_h16c1m1_wave,PASS,0.0023583460949464013,1540,0.0023583460949464013,1540,653,0.131043,4983.097151316743,32.26432514190674,Two Conv2D layers back to back
1-1conv0_h16c256_wave,PASS,0.1275038860103627,196866,0.1275038860103627,196866,1544,0.240715,6414.224290135638,32.26373291015625,Two Conv2D layers back to back
1-1conv0_h16c256m128_fp32_wave,PASS,9.364884572697003,16875522,9.364884572697003,16875522,1802,1.034203,1742.4045376004517,36.32089567184448,Two Conv2D layers back to back
1-1conv0_h16c256m128_wave,PASS,9.364884572697003,16875522,9.364884572697003,16875522,1802,0.8173119999999999,2204.788379468306,41.34991812705994,Two Conv2D layers back to back
1-1conv0_h16c2m1_wave,PASS,0.0023583460949464013,1540,0.0023583460949464013,1540,653,0.09254,7056.4080397665875,32.26065254211426,Two Conv2D layers back to back
1-1conv0_h224c1m1_wave,PASS,0.004236575481256332,75267,0.004236575481256332,75267,17766,2.369142,7498.91732956488,36.31885886192322,Two Conv2D layers back to back
1-1conv0_h28c1m1_wave,PASS,0.0020951957295373665,2355,0.0020951957295373665,2355,1124,0.29203100000000004,3848.906451712318,31.21357250213623,Two Conv2D layers back to back
1-1conv0_h32c128m1_wave,PASS,0.2348334328358209,393346,0.2348334328358209,393346,1675,0.457143,3664.0613549808263,34.2897367477417,Two Conv2D layers back to back
1-1conv0_h32c1m1_wave,PASS,0.00215941011235955,3075,0.00215941011235955,3075,1424,0.31620200000000004,4503.450326057393,33.27500247955322,Two Conv2D layers back to back
1-1conv0_h32c1m2_wave,PASS,0.0035957894736842106,5124,0.0035957894736842106,5124,1425,0.32146600000000003,4432.817156402232,33.27471566200256,Two Conv2D layers back to back
1-1conv0_h32c2m1_wave,PASS,0.004314385964912281,6148,0.004314385964912281,6148,1425,0.183998,7744.649398363026,31.241304874420166,Two Conv2D layers back to back
1-1conv0_h32c4m1_wave,PASS,0.008615276804484933,12294,0.008615276804484933,12294,1427,0.25517500000000004,5592.240619182913,34.28454875946045,Two Conv2D layers back to back
1-1conv0_h32c64m1_wave,PASS,0.12713251454427926,196674,0.12713251454427926,196674,1547,0.227782,6791.581424344329,32.25644874572754,Two Conv2D layers back to back
1-1conv0_h32c8m1_wave,PASS,0.017133101045296167,24586,0.017133101045296167,24586,1435,0.175906,8157.766079610701,34.28311085700989,Two Conv2D layers back to back
1-1conv0_h40c1m1_wave,PASS,0.0021028896672504378,4803,0.0021028896672504378,4803,2284,0.266778,8561.42560480999,31.22652792930603,Two Conv2D layers back to back
1-1conv0_h55c256_wave,PASS,0.27480283855706683,2323458,0.27480283855706683,2323458,8455,1.1193220000000002,7553.679816889152,37.29124903678894,Two Conv2D layers back to back
