Test,Status,TopsRaw,OpCountRaw,TopsEff,OpCountEff,SimCycles,SimTimeSec,SimCycles/sec,TotTimeSec,Description
0-10conv_relu_wave,PASS,0.0005688960515713136,1412,0.0011490733279613215,2852,2482,0.624155,3976.576331199782,21.074142694473267,Resnet-like network with 10 Conv2D and Relu layer pairs
0-116conv_tanh_wave,PASS,0.0005971817786256987,17842,0.0012130401312046056,36242,29877,5.960662,5012.36272078504,43.13278889656067,Resnet-like network with 116 Conv2D and Relu layer pairs
0-1conv0_b16_wave,PASS,4.377682403433476e-05,51,4.377682403433476e-05,51,1165,0.267637,4352.9108456603535,17.049478769302368,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_c1h16_wave,PASS,0.0007811550151975684,771,0.0007811550151975684,771,987,0.328724,3002.5188303865857,18.05456018447876,"Existance test for 1 conv2D layer with 1x1 filter, 16x16 image, 1 input channel"
0-1conv0_c1h2_wave,PASS,5.319148936170213e-05,15,5.319148936170213e-05,15,282,0.097248,2899.802566633761,17.048136711120605,"Existance test for 1 conv2D layer with 1x1 filter, 2x2 image, 1 input channel"
0-1conv0_ckpt_wave,PASS,2.1818181818181818e-05,6,2.1818181818181818e-05,6,275,0.024773999999999997,11100.347138128684,8.027288675308228,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r2s2_wave,PASS,0.00107202216066482,774,0.00107202216066482,774,722,0.247569,2916.3586717238427,18.052539348602295,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h16r3s2_wave,PASS,0.0012844311377245509,1287,0.0014161676646706586,1419,1002,0.246997,4056.7294339607365,16.03971004486084,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_h55c256m1_wave,PASS,0.007259445104042992,2323458,0.007259445104042992,2323458,320060,88.075278,3633.9368693221722,112.24049425125122,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_padvalid_wave,PASS,0.0019555345360234943,1281804,0.0019555345360234943,1281804,655475,132.133824,4960.690458788205,247.4754354953766,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_qemu_wave,PASS,0,6,0,6,0,-1e-06,0,870.3450970649719,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0_wave,PASS,2.1818181818181818e-05,6,2.1818181818181818e-05,6,275,0.063118,4356.91878703381,19.056429147720337,Existence test for wave scheduler
0-1conv0m16_wave,PASS,0.00015789473684210527,51,0.00015789473684210527,51,323,0.135977,2375.4017223501037,18.04660153388977,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m4_wave,PASS,5.319148936170213e-05,15,5.319148936170213e-05,15,282,0.106041,2659.3487424675363,24.063303470611572,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv0m8_wave,PASS,9.121621621621621e-05,27,9.121621621621621e-05,27,296,0.062051,4770.269616928011,26.0651216506958,Existence tests for 1 conv2D layer with 1x1 filter and 1x1 image. It multiplies 2 * 3 = 6.
0-1conv1avgpool_wave,PASS,0.00025075528700906345,83,0.00025075528700906345,83,331,0.11115799999999999,2977.7433922884543,25.05870485305786,Two Conv2D layers back to back
0-1conv1ba1_fp32_wave,PASS,0.1994792601557511,226796349,0.2084457465728243,236990724,1136942,292.871037,3882.056797579475,469.84217500686646,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_fp32_wave,PASS,0.0031879468845760982,12484,0.0031879468845760982,12484,3916,1.07851,3630.9352718101823,35.09982466697693,Two Conv2D layers back to back
0-1conv1ba1_h1c64m64_wave,PASS,0.0055435168738898755,12484,0.0055435168738898755,12484,2252,1.019797,2208.282628797692,36.10144853591919,Two Conv2D layers back to back
0-1conv1ba1_h4c1m1_fp32_wave,PASS,0.00021341463414634146,70,0.00021341463414634146,70,328,0.160485,2043.8047169517401,32.0862078666687,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_fp32_wave,PASS,0.0005611111111111111,202,0.0005611111111111111,202,360,0.136156,2644.025970210641,33.08673024177551,Two Conv2D layers back to back
0-1conv1ba1_h4c2m2_wave,PASS,0.0006047904191616766,202,0.0006047904191616766,202,334,0.106149,3146.520457093331,34.091426372528076,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_b2_wave,PASS,0.0028460905349794235,24206,0.0028460905349794235,24206,8505,2.945683,2887.2760578785974,50.10637164115906,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_fp32_wave,PASS,0.0010729415935478153,12106,0.0010729415935478153,12106,11283,5.780392,1951.9437436077,56.11272382736206,Two Conv2D layers back to back
0-1conv1ba1_h55c1m1_wave,PASS,0.002985450061652281,12106,0.002985450061652281,12106,4055,0.864771,4689.102664173522,52.08590221405029,Two Conv2D layers back to back
0-1conv1ba1_wave,PASS,0.0042619680851063825,12820,0.0042619680851063825,12820,3008,0.533646,5636.695487270588,49.0833899974823,Two Conv2D layers back to back
0-1conv1maxpool_k3d2_wave,WAIVE_WAVESC,0,91,0,603,0,-1e-06,0,43.06486892700195,Two Conv2D layers back to back
0-1conv1pool_b5_wave,WAIVE_WAVESC,0,403,0,403,0,-1e-06,0,42.05848002433777,Two Conv2D layers back to back
0-1conv1pool_b5m3_wave,WAIVE_WAVESC,0,1045,0,1045,0,-1e-06,0,42.060096979141235,Two Conv2D layers back to back
0-1conv1pool_wave,PASS,0.00924390243902439,8338,0.00924390243902439,8338,902,0.395961,2278.0021264720517,42.067108392715454,Two Conv2D layers back to back
0-1conv_b1h1r1s1c2m2_tile_wave,PASS,5.7347670250896056e-05,16,5.7347670250896056e-05,16,279,0.15604,1788.0030761343244,38.06660294532776,Two Conv2D layers back to back
0-1conv_h4r1_b2_wave,PASS,0.00027123287671232876,99,0.00027123287671232876,99,365,0.160937,2267.9682111633747,31.052921056747437,Two Conv2D layers back to back
0-1conv_h4r1_wave,PASS,0.0001619047619047619,51,0.0001619047619047619,51,315,0.06427,4901.19807063949,35.06124711036682,Two Conv2D layers back to back
0-1conv_h4r2s2_wave,PASS,0.00017880794701986754,54,0.00017880794701986754,54,302,0.075379,4006.420886453787,32.051905155181885,Two Conv2D layers back to back
0-1conv_h4r3s1_b2_wave,PASS,0.0005496323529411765,299,0.0011378676470588235,619,544,0.229658,2368.7396041069765,35.060138463974,Two Conv2D layers back to back
0-1conv_h4r3s1_wave,PASS,0.00037804878048780483,155,0.0007682926829268293,315,410,0.047439,8642.677965387129,32.061410427093506,Two Conv2D layers back to back
0-1conv_h6r2s3_wave,PASS,0.00023870967741935483,74,0.00023870967741935483,74,310,0.224596,1380.2561042939324,35.06010675430298,Two Conv2D layers back to back
0-1conv_h6r3s2_b2_wave,PASS,0.0006858974358974359,321,0.0008696581196581197,407,468,0.15623,2995.5834346796387,34.05944848060608,Two Conv2D layers back to back
0-1conv_h6r3s2_wave,PASS,0.00044623655913978496,166,0.0005618279569892473,209,372,0.081845,4545.176858696316,33.0589759349823,Two Conv2D layers back to back
0-1conv_s8_32b_wave,PASS,0.0005493827160493827,267,0.0005493827160493827,267,486,0.144651,3359.810855092602,32.055508613586426,Two Conv2D layers back to back
0-1conv_s8_wave,PASS,0.0006989528795811518,267,0.0006989528795811518,267,382,0.07563,5050.905725241306,30.053573846817017,Two Conv2D layers back to back
0-1conv_tile_r1_e1_wave,PASS,0.0015434326479227864,3678,0.0015434326479227864,3678,2383,0.36506700000000003,6527.568912007932,31.057494163513184,Single Conv2D layer with a large image
0-1conv_tile_r1_wave,PASS,0.0015434326479227864,3678,0.0015434326479227864,3678,2383,0.417069,5713.68286782283,29.055586338043213,Single Conv2D layer with a large image
0-1conv_tile_r1h32_wave,PASS,0.0012958280657395702,3075,0.0012958280657395702,3075,2373,0.736424,3222.328441224078,29.05753254890442,Single Conv2D layer with a large image
0-1conv_tile_wave,PASS,0.001744549841903811,20966,0.0019375936095856214,23286,12018,3.60935,3329.685400418358,36.06189489364624,Single Conv2D layer with a large image
0-1mp_r3s2_16_wave,PASS,0.0016271428571428572,1139,0.0016271428571428572,1139,700,0.32097000000000003,2180.8891796741127,31.0526225566864,Single MaxPoll layer
0-2conv3_relu_b16_wave,PASS,0.0008024960998439937,2572,0.001601248049921997,5132,3205,1.030939,3108.8163315191296,34.05657410621643,A unit test
0-2conv3_relu_wave,PASS,0.00040093240093240094,172,0.0007738927738927738,332,429,0.173194,2476.99111978475,34.05864953994751,A unit test
0-2matmult_add_fp32_wave,PASS,0.0012095498567131439,4217352,0.0012095498567131439,4217352,3486712,878.69256,3968.068194409203,1044.352905035019,"Two layer, BiasAdd followed by ResAdd"
0-3conv_1concat,PASS,1.8181818181818182e-05,10,1.8181818181818182e-05,10,550,0.249813,2201.646831830209,35.0547308921814,A unit test
0-3conv_ba_mult_fp32_wave,PASS,0.0020140486936621954,31683,0.0021377534803890407,33629,15731,4.698927,3347.7855689181806,39.06004285812378,A unit test
0-3conv_ba_resadd_fp16_wave,PASS,0.0020105024529337794,113519,0.0021434921984308307,121028,56463,13.737070000000001,4110.2651438771145,55.09120488166809,"Two layer, BiasAdd followed by ResAdd"
0-3conv_ba_resadd_fp32_wave,PASS,0.0020200548081714003,113519,0.0021536764182504093,121028,56196,13.158765,4270.613541620357,53.08685541152954,"Two layer, BiasAdd followed by ResAdd"
0-3conv_ba_resadd_h1_fp16_wave,PASS,4.830917874396135e-05,20,4.830917874396135e-05,20,414,0.162406,2549.166902700639,32.0448522567749,"Two layer, BiasAdd followed by ResAdd"
